#time MDC0  MDC1   DC2    DC3    0-2    1-3    1-2    2-3
283  0.740  0.370  0.062  0.112  0.600  0.000  0.270  0.060  # 285 jobs, 2.850 load
284  0.460  0.170  0.072  0.081  0.407  0.000  0.300  0.041  # 216 jobs, 2.160 load
285  0.650  0.210  0.071  0.091  0.540  0.000  0.303  0.054  # 248 jobs, 2.480 load
286  0.590  0.250  0.082  0.079  0.470  0.000  0.363  0.047  # 245 jobs, 2.450 load
287  0.740  0.310  0.056  0.103  0.643  0.000  0.290  0.064  # 264 jobs, 2.640 load
288  0.550  0.350  0.076  0.111  0.540  0.000  0.347  0.054  # 277 jobs, 2.770 load
289  0.530  0.330  0.060  0.109  0.553  0.000  0.310  0.055  # 255 jobs, 2.550 load
290  0.490  0.310  0.068  0.112  0.520  0.000  0.330  0.052  # 260 jobs, 2.600 load
291  0.420  0.280  0.068  0.098  0.490  0.000  0.320  0.049  # 236 jobs, 2.360 load
292  0.420  0.320  0.064  0.102  0.473  0.000  0.317  0.047  # 240 jobs, 2.400 load
293  0.480  0.440  0.050  0.128  0.573  0.000  0.280  0.057  # 270 jobs, 2.700 load
294  0.450  0.310  0.041  0.110  0.517  0.000  0.240  0.052  # 227 jobs, 2.270 load
295  0.540  0.380  0.047  0.092  0.483  0.000  0.277  0.048  # 231 jobs, 2.310 load
296  0.710  0.340  0.059  0.094  0.503  0.000  0.300  0.050  # 258 jobs, 2.580 load
297  0.580  0.310  0.051  0.099  0.523  0.000  0.287  0.052  # 239 jobs, 2.390 load
298  0.600  0.190  0.060  0.089  0.497  0.000  0.250  0.050  # 228 jobs, 2.280 load
299  0.490  0.240  0.043  0.102  0.503  0.000  0.220  0.050  # 218 jobs, 2.180 load
300  0.480  0.290  0.041  0.108  0.513  0.000  0.220  0.051  # 226 jobs, 2.260 load
301  0.390  0.310  0.039  0.098  0.450  0.000  0.223  0.045  # 207 jobs, 2.070 load
302  0.460  0.260  0.057  0.106  0.507  0.000  0.267  0.051  # 235 jobs, 2.350 load
303  0.580  0.290  0.050  0.121  0.597  0.000  0.260  0.060  # 258 jobs, 2.580 load
304  0.550  0.320  0.050  0.103  0.527  0.000  0.290  0.053  # 240 jobs, 2.400 load
305  0.550  0.230  0.055  0.119  0.580  0.000  0.257  0.058  # 252 jobs, 2.520 load
306  0.540  0.220  0.050  0.102  0.527  0.000  0.240  0.053  # 228 jobs, 2.280 load
307  0.650  0.160  0.054  0.098  0.567  0.000  0.237  0.057  # 233 jobs, 2.330 load
308  0.570  0.220  0.049  0.124  0.623  0.000  0.233  0.062  # 252 jobs, 2.520 load
309  0.690  0.270  0.061  0.104  0.557  0.000  0.290  0.056  # 261 jobs, 2.610 load
310  0.540  0.240  0.049  0.101  0.507  0.000  0.233  0.051  # 228 jobs, 2.280 load
311  0.580  0.170  0.042  0.099  0.503  0.000  0.197  0.050  # 216 jobs, 2.160 load
312  0.530  0.210  0.050  0.086  0.510  0.000  0.223  0.051  # 210 jobs, 2.100 load
313  0.550  0.270  0.042  0.100  0.517  0.000  0.230  0.052  # 224 jobs, 2.240 load
314  0.660  0.310  0.036  0.110  0.543  0.000  0.220  0.054  # 243 jobs, 2.430 load
315  0.550  0.360  0.036  0.100  0.513  0.000  0.237  0.051  # 227 jobs, 2.270 load
316  0.510  0.370  0.048  0.083  0.443  0.000  0.253  0.044  # 219 jobs, 2.190 load
317  0.500  0.250  0.039  0.079  0.430  0.000  0.213  0.043  # 193 jobs, 1.930 load
318  0.530  0.230  0.049  0.093  0.490  0.000  0.227  0.049  # 218 jobs, 2.180 load
319  0.470  0.300  0.064  0.093  0.473  0.000  0.300  0.047  # 234 jobs, 2.340 load
320  0.460  0.260  0.057  0.086  0.437  0.000  0.283  0.044  # 215 jobs, 2.150 load
321  0.480  0.230  0.048  0.086  0.430  0.000  0.237  0.043  # 205 jobs, 2.050 load
322  0.450  0.230  0.048  0.093  0.457  0.000  0.237  0.046  # 209 jobs, 2.090 load
323  0.350  0.200  0.047  0.112  0.527  0.000  0.223  0.053  # 214 jobs, 2.140 load
324  0.340  0.200  0.041  0.101  0.427  0.000  0.200  0.043  # 196 jobs, 1.960 load
325  0.530  0.210  0.045  0.112  0.540  0.000  0.220  0.054  # 231 jobs, 2.310 load
326  0.470  0.220  0.036  0.119  0.567  0.000  0.187  0.057  # 224 jobs, 2.240 load
327  0.480  0.150  0.026  0.085  0.443  0.000  0.137  0.044  # 174 jobs, 1.740 load
328  0.460  0.210  0.026  0.104  0.480  0.000  0.150  0.048  # 197 jobs, 1.970 load
329  0.510  0.170  0.030  0.129  0.580  0.000  0.133  0.058  # 227 jobs, 2.270 load
330  0.310  0.130  0.025  0.100  0.440  0.000  0.127  0.044  # 169 jobs, 1.690 load
331  0.370  0.100  0.030  0.105  0.473  0.000  0.127  0.047  # 182 jobs, 1.820 load
332  0.370  0.150  0.035  0.106  0.450  0.000  0.163  0.045  # 193 jobs, 1.930 load
333  0.360  0.190  0.040  0.097  0.407  0.000  0.197  0.041  # 192 jobs, 1.920 load
334  0.320  0.180  0.042  0.070  0.357  0.000  0.193  0.036  # 162 jobs, 1.620 load
335  0.300  0.150  0.044  0.062  0.307  0.000  0.197  0.031  # 151 jobs, 1.510 load
336  0.320  0.130  0.037  0.073  0.363  0.000  0.160  0.036  # 155 jobs, 1.550 load
337  0.310  0.080  0.030  0.054  0.277  0.000  0.127  0.028  # 123 jobs, 1.230 load
338  0.290  0.080  0.024  0.066  0.327  0.000  0.107  0.033  # 127 jobs, 1.270 load
339  0.260  0.090  0.024  0.057  0.280  0.000  0.110  0.028  # 116 jobs, 1.160 load
340  0.180  0.100  0.027  0.050  0.233  0.000  0.123  0.023  # 105 jobs, 1.050 load
341  0.260  0.060  0.020  0.059  0.277  0.000  0.090  0.028  # 111 jobs, 1.110 load
342  0.260  0.100  0.026  0.062  0.297  0.000  0.137  0.030  # 124 jobs, 1.240 load
343  0.270  0.080  0.033  0.059  0.290  0.000  0.133  0.029  # 127 jobs, 1.270 load
344  0.240  0.080  0.028  0.048  0.237  0.000  0.123  0.024  # 108 jobs, 1.080 load
345  0.170  0.070  0.027  0.045  0.200  0.000  0.120  0.020  # 96 jobs, 0.960 load
346  0.110  0.100  0.027  0.039  0.167  0.000  0.120  0.017  # 87 jobs, 0.870 load
347  0.120  0.120  0.025  0.032  0.147  0.000  0.117  0.015  # 81 jobs, 0.810 load
348  0.120  0.100  0.024  0.033  0.150  0.000  0.107  0.015  # 79 jobs, 0.790 load
349  0.100  0.060  0.022  0.032  0.137  0.000  0.097  0.014  # 70 jobs, 0.700 load
350  0.130  0.070  0.015  0.033  0.147  0.000  0.063  0.015  # 68 jobs, 0.680 load
351  0.100  0.060  0.020  0.039  0.160  0.000  0.063  0.016  # 75 jobs, 0.750 load
352  0.090  0.040  0.009  0.038  0.157  0.000  0.040  0.016  # 60 jobs, 0.600 load
353  0.120  0.070  0.013  0.031  0.140  0.000  0.063  0.014  # 63 jobs, 0.630 load
354  0.140  0.100  0.015  0.020  0.103  0.000  0.080  0.010  # 59 jobs, 0.590 load
355  0.100  0.070  0.012  0.019  0.107  0.000  0.063  0.011  # 48 jobs, 0.480 load
356  0.110  0.080  0.006  0.022  0.127  0.000  0.047  0.013  # 47 jobs, 0.470 load
357  0.030  0.060  0.005  0.016  0.060  0.000  0.027  0.006  # 30 jobs, 0.300 load
358  0.030  0.060  0.006  0.013  0.053  0.000  0.030  0.005  # 28 jobs, 0.280 load
359  0.020  0.040  0.003  0.014  0.053  0.000  0.023  0.005  # 23 jobs, 0.230 load
360  0.020  0.040  0.003  0.015  0.060  0.000  0.023  0.006  # 24 jobs, 0.240 load
361  0.010  0.050  0.002  0.007  0.027  0.000  0.023  0.003  # 15 jobs, 0.150 load
362  0.020  0.060  0.002  0.003  0.017  0.000  0.027  0.002  # 13 jobs, 0.130 load
363  0.030  0.040  0.002  0.001  0.017  0.000  0.023  0.002  # 10 jobs, 0.100 load
364  0.020  0.050  0.004  0.001  0.010  0.000  0.033  0.001  # 12 jobs, 0.120 load
365  0.010  0.040  0.007  0.002  0.010  0.000  0.037  0.001  # 14 jobs, 0.140 load
366  0.010  0.050  0.006  0.003  0.013  0.000  0.043  0.001  # 15 jobs, 0.150 load
367  0.030  0.030  0.008  0.007  0.033  0.000  0.033  0.003  # 21 jobs, 0.210 load
368  0.070  0.040  0.008  0.015  0.073  0.000  0.040  0.007  # 34 jobs, 0.340 load
369  0.070  0.060  0.009  0.017  0.083  0.000  0.053  0.008  # 39 jobs, 0.390 load
370  0.090  0.060  0.016  0.024  0.110  0.000  0.070  0.011  # 55 jobs, 0.550 load
371  0.080  0.080  0.018  0.028  0.127  0.000  0.087  0.013  # 62 jobs, 0.620 load
372  0.080  0.110  0.024  0.029  0.127  0.000  0.117  0.013  # 72 jobs, 0.720 load
373  0.120  0.120  0.023  0.038  0.173  0.000  0.117  0.017  # 85 jobs, 0.850 load
374  0.100  0.140  0.028  0.032  0.150  0.000  0.140  0.015  # 84 jobs, 0.840 load
375  0.170  0.110  0.019  0.034  0.170  0.000  0.100  0.017  # 81 jobs, 0.810 load
376  0.200  0.100  0.027  0.035  0.187  0.000  0.127  0.019  # 92 jobs, 0.920 load
377  0.210  0.150  0.027  0.029  0.170  0.000  0.137  0.017  # 92 jobs, 0.920 load
378  0.190  0.190  0.036  0.030  0.163  0.000  0.177  0.016  # 104 jobs, 1.040 load
379  0.230  0.160  0.034  0.034  0.177  0.000  0.167  0.018  # 107 jobs, 1.070 load
380  0.230  0.170  0.033  0.032  0.190  0.000  0.167  0.019  # 105 jobs, 1.050 load
381  0.310  0.160  0.038  0.045  0.283  0.000  0.173  0.028  # 130 jobs, 1.300 load
382  0.260  0.220  0.038  0.053  0.243  0.000  0.197  0.024  # 139 jobs, 1.390 load
383  0.240  0.240  0.032  0.059  0.277  0.000  0.230  0.028  # 139 jobs, 1.390 load
384  0.270  0.200  0.037  0.067  0.307  0.000  0.193  0.031  # 151 jobs, 1.510 load
385  0.270  0.210  0.038  0.075  0.333  0.000  0.197  0.033  # 161 jobs, 1.610 load
386  0.280  0.220  0.048  0.077  0.353  0.000  0.223  0.035  # 175 jobs, 1.750 load
387  0.350  0.240  0.054  0.082  0.417  0.000  0.233  0.042  # 195 jobs, 1.950 load
388  0.320  0.190  0.061  0.070  0.340  0.000  0.263  0.034  # 182 jobs, 1.820 load
389  0.340  0.160  0.056  0.072  0.353  0.000  0.233  0.035  # 178 jobs, 1.780 load
390  0.350  0.290  0.070  0.065  0.333  0.000  0.323  0.033  # 199 jobs, 1.990 load
391  0.320  0.310  0.057  0.066  0.323  0.000  0.290  0.032  # 186 jobs, 1.860 load
392  0.430  0.390  0.072  0.083  0.413  0.000  0.367  0.041  # 237 jobs, 2.370 load
393  0.460  0.340  0.067  0.078  0.403  0.000  0.333  0.040  # 225 jobs, 2.250 load
394  0.440  0.490  0.084  0.073  0.370  0.000  0.440  0.037  # 250 jobs, 2.500 load
395  0.530  0.330  0.093  0.064  0.357  0.000  0.487  0.036  # 243 jobs, 2.430 load
396  0.380  0.300  0.059  0.065  0.337  0.000  0.297  0.034  # 192 jobs, 1.920 load
397  0.350  0.350  0.060  0.071  0.353  0.000  0.323  0.035  # 201 jobs, 2.010 load
398  0.470  0.430  0.084  0.080  0.397  0.000  0.430  0.040  # 254 jobs, 2.540 load
399  0.400  0.310  0.069  0.100  0.433  0.000  0.320  0.043  # 240 jobs, 2.400 load
400  0.460  0.320  0.086  0.101  0.500  0.000  0.367  0.050  # 265 jobs, 2.650 load
401  0.410  0.320  0.095  0.121  0.530  0.000  0.383  0.053  # 289 jobs, 2.890 load
402  0.410  0.320  0.084  0.108  0.520  0.000  0.383  0.052  # 265 jobs, 2.650 load
403  0.460  0.370  0.096  0.093  0.463  0.000  0.457  0.046  # 272 jobs, 2.720 load
404  0.560  0.330  0.094  0.097  0.533  0.000  0.393  0.053  # 280 jobs, 2.800 load
405  0.570  0.390  0.084  0.112  0.560  0.000  0.427  0.056  # 292 jobs, 2.920 load
406  0.510  0.440  0.109  0.098  0.487  0.000  0.490  0.049  # 302 jobs, 3.020 load
407  0.400  0.420  0.090  0.089  0.427  0.000  0.417  0.043  # 261 jobs, 2.610 load
408  0.340  0.550  0.088  0.103  0.447  0.000  0.473  0.045  # 280 jobs, 2.800 load
409  0.470  0.490  0.094  0.109  0.513  0.000  0.467  0.051  # 299 jobs, 2.990 load
410  0.380  0.540  0.079  0.105  0.470  0.000  0.430  0.047  # 276 jobs, 2.760 load
411  0.510  0.520  0.091  0.120  0.570  0.000  0.497  0.057  # 314 jobs, 3.140 load
412  0.560  0.480  0.084  0.113  0.560  0.000  0.440  0.056  # 301 jobs, 3.010 load
413  0.640  0.630  0.084  0.110  0.580  0.000  0.573  0.058  # 321 jobs, 3.210 load
414  0.570  0.470  0.093  0.103  0.563  0.000  0.467  0.056  # 300 jobs, 3.000 load
415  0.640  0.520  0.100  0.099  0.513  0.000  0.557  0.051  # 315 jobs, 3.150 load
416  0.470  0.480  0.100  0.097  0.470  0.000  0.493  0.047  # 292 jobs, 2.920 load
417  0.460  0.500  0.095  0.100  0.463  0.000  0.480  0.046  # 291 jobs, 2.910 load
418  0.420  0.450  0.105  0.115  0.517  0.000  0.513  0.052  # 307 jobs, 3.070 load
419  0.380  0.450  0.100  0.138  0.490  0.000  0.450  0.049  # 321 jobs, 3.210 load
420  0.390  0.490  0.095  0.108  0.503  0.000  0.447  0.050  # 291 jobs, 2.910 load
421  0.520  0.360  0.106  0.106  0.527  0.000  0.483  0.053  # 300 jobs, 3.000 load
422  0.520  0.400  0.100  0.097  0.497  0.000  0.450  0.050  # 289 jobs, 2.890 load
423  0.730  0.510  0.103  0.098  0.590  0.000  0.550  0.059  # 325 jobs, 3.250 load
424  0.620  0.380  0.107  0.121  0.557  0.000  0.483  0.056  # 328 jobs, 3.280 load
425  0.590  0.440  0.094  0.090  0.497  0.000  0.447  0.050  # 287 jobs, 2.870 load
426  0.710  0.410  0.091  0.105  0.610  0.000  0.437  0.061  # 308 jobs, 3.080 load
427  0.470  0.450  0.095  0.104  0.500  0.000  0.457  0.050  # 291 jobs, 2.910 load
428  0.490  0.590  0.127  0.112  0.533  0.000  0.610  0.053  # 347 jobs, 3.470 load
429  0.470  0.570  0.113  0.098  0.483  0.000  0.563  0.048  # 315 jobs, 3.150 load
430  0.540  0.540  0.108  0.103  0.487  0.000  0.563  0.049  # 319 jobs, 3.190 load
431  0.490  0.490  0.131  0.108  0.507  0.000  0.557  0.051  # 337 jobs, 3.370 load
432  0.530  0.540  0.116  0.103  0.517  0.000  0.570  0.052  # 326 jobs, 3.260 load
433  0.660  0.620  0.129  0.110  0.540  0.000  0.627  0.054  # 367 jobs, 3.670 load
434  0.420  0.680  0.125  0.103  0.457  0.000  0.633  0.046  # 338 jobs, 3.380 load
435  0.370  0.690  0.143  0.100  0.443  0.001  0.727  0.045  # 349 jobs, 3.490 load
436  0.480  0.750  0.125  0.104  0.487  0.001  0.643  0.049  # 352 jobs, 3.520 load
437  0.410  0.520  0.144  0.099  0.447  0.002  0.583  0.046  # 336 jobs, 3.360 load
438  0.460  0.460  0.131  0.114  0.517  0.002  0.580  0.053  # 337 jobs, 3.370 load
439  0.570  0.560  0.114  0.115  0.533  0.002  0.583  0.055  # 342 jobs, 3.420 load
440  0.420  0.400  0.147  0.103  0.477  0.001  0.560  0.049  # 332 jobs, 3.320 load
441  0.500  0.410  0.140  0.092  0.500  0.000  0.623  0.048  # 323 jobs, 3.230 load
442  0.560  0.470  0.124  0.075  0.420  0.000  0.570  0.042  # 302 jobs, 3.020 load
443  0.480  0.540  0.125  0.078  0.420  0.000  0.590  0.042  # 305 jobs, 3.050 load
444  0.430  0.520  0.122  0.079  0.420  0.000  0.580  0.042  # 296 jobs, 2.960 load
445  0.310  0.580  0.125  0.080  0.400  0.000  0.597  0.040  # 294 jobs, 2.940 load
446  0.310  0.680  0.152  0.076  0.347  0.000  0.743  0.035  # 327 jobs, 3.270 load
447  0.320  0.820  0.131  0.083  0.370  0.000  0.653  0.037  # 328 jobs, 3.280 load
448  0.340  0.570  0.123  0.072  0.347  0.001  0.587  0.035  # 286 jobs, 2.860 load
449  0.400  0.630  0.142  0.098  0.463  0.001  0.673  0.047  # 343 jobs, 3.430 load
450  0.380  0.550  0.119  0.075  0.367  0.001  0.580  0.037  # 287 jobs, 2.870 load
451  0.410  0.690  0.124  0.091  0.443  0.001  0.723  0.045  # 325 jobs, 3.250 load
452  0.410  0.580  0.114  0.096  0.417  0.004  0.567  0.045  # 309 jobs, 3.090 load
453  0.510  0.590  0.142  0.085  0.420  0.004  0.627  0.046  # 337 jobs, 3.370 load
454  0.440  0.700  0.172  0.111  0.453  0.004  0.730  0.049  # 397 jobs, 3.970 load
455  0.300  0.600  0.134  0.126  0.387  0.004  0.670  0.042  # 350 jobs, 3.500 load
456  0.390  0.750  0.136  0.081  0.337  0.002  0.697  0.035  # 331 jobs, 3.310 load
457  0.280  0.770  0.136  0.084  0.370  0.000  0.703  0.037  # 325 jobs, 3.250 load
458  0.360  0.750  0.130  0.079  0.380  0.000  0.650  0.038  # 320 jobs, 3.200 load
459  0.350  0.580  0.117  0.076  0.377  0.000  0.597  0.038  # 286 jobs, 2.860 load
460  0.300  0.560  0.141  0.057  0.283  0.000  0.650  0.028  # 284 jobs, 2.840 load
461  0.330  0.630  0.141  0.044  0.253  0.000  0.663  0.025  # 281 jobs, 2.810 load
462  0.270  0.640  0.108  0.043  0.240  0.000  0.567  0.024  # 242 jobs, 2.420 load
463  0.260  0.670  0.093  0.057  0.300  0.000  0.550  0.030  # 243 jobs, 2.430 load
464  0.250  0.680  0.083  0.041  0.217  0.000  0.513  0.022  # 217 jobs, 2.170 load
465  0.280  0.810  0.099  0.047  0.243  0.000  0.567  0.024  # 255 jobs, 2.550 load
466  0.260  0.610  0.114  0.050  0.253  0.000  0.553  0.025  # 251 jobs, 2.510 load
467  0.210  0.550  0.125  0.045  0.233  0.000  0.597  0.023  # 246 jobs, 2.460 load
468  0.180  0.610  0.135  0.039  0.203  0.000  0.653  0.020  # 253 jobs, 2.530 load
469  0.180  0.520  0.152  0.030  0.150  0.000  0.727  0.015  # 252 jobs, 2.520 load
470  0.140  0.660  0.130  0.030  0.143  0.000  0.637  0.014  # 240 jobs, 2.400 load
471  0.130  0.620  0.111  0.024  0.117  0.000  0.553  0.012  # 210 jobs, 2.100 load
472  0.120  0.500  0.111  0.029  0.127  0.000  0.530  0.013  # 202 jobs, 2.020 load
473  0.140  0.680  0.117  0.019  0.110  0.000  0.623  0.011  # 218 jobs, 2.180 load
474  0.120  0.540  0.122  0.016  0.093  0.000  0.583  0.009  # 204 jobs, 2.040 load
475  0.100  0.540  0.141  0.023  0.100  0.000  0.657  0.010  # 228 jobs, 2.280 load
476  0.130  0.540  0.124  0.018  0.103  0.000  0.570  0.010  # 209 jobs, 2.090 load
477  0.080  0.500  0.147  0.020  0.080  0.000  0.677  0.008  # 225 jobs, 2.250 load
478  0.080  0.480  0.161  0.016  0.077  0.000  0.727  0.008  # 233 jobs, 2.330 load
479  0.050  0.590  0.141  0.011  0.053  0.000  0.640  0.005  # 216 jobs, 2.160 load
480  0.040  0.640  0.120  0.010  0.053  0.000  0.593  0.005  # 198 jobs, 1.980 load
481  0.040  0.710  0.120  0.001  0.020  0.000  0.610  0.002  # 196 jobs, 1.960 load
482  0.040  0.630  0.113  0.001  0.017  0.000  0.580  0.002  # 181 jobs, 1.810 load
483  0.020  0.800  0.128  0.003  0.017  0.000  0.683  0.002  # 213 jobs, 2.130 load
484  0.020  0.470  0.152  0.012  0.023  0.002  0.573  0.005  # 213 jobs, 2.130 load
485  0.030  0.640  0.110  0.017  0.043  0.002  0.653  0.007  # 194 jobs, 1.940 load
486  0.040  0.520  0.093  0.018  0.050  0.002  0.477  0.007  # 167 jobs, 1.670 load
487  0.040  0.700  0.088  0.020  0.060  0.002  0.573  0.008  # 182 jobs, 1.820 load
488  0.050  0.620  0.093  0.019  0.070  0.001  0.520  0.008  # 179 jobs, 1.790 load
489  0.080  0.680  0.102  0.017  0.083  0.000  0.583  0.008  # 195 jobs, 1.950 load
490  0.070  0.620  0.106  0.022  0.097  0.000  0.560  0.010  # 197 jobs, 1.970 load
491  0.130  0.570  0.090  0.024  0.127  0.000  0.480  0.013  # 184 jobs, 1.840 load
492  0.140  0.680  0.105  0.020  0.117  0.000  0.587  0.012  # 207 jobs, 2.070 load
493  0.180  0.510  0.096  0.026  0.153  0.000  0.497  0.015  # 191 jobs, 1.910 load
494  0.240  0.560  0.101  0.024  0.167  0.000  0.523  0.017  # 205 jobs, 2.050 load
495  0.200  0.480  0.125  0.031  0.173  0.000  0.647  0.017  # 224 jobs, 2.240 load
496  0.250  0.510  0.103  0.041  0.237  0.000  0.507  0.024  # 220 jobs, 2.200 load
497  0.160  0.600  0.111  0.044  0.197  0.000  0.560  0.020  # 231 jobs, 2.310 load
498  0.190  0.480  0.104  0.058  0.257  0.000  0.520  0.026  # 229 jobs, 2.290 load
499  0.220  0.450  0.095  0.061  0.273  0.000  0.457  0.027  # 223 jobs, 2.230 load
500  0.260  0.350  0.082  0.058  0.290  0.000  0.387  0.029  # 201 jobs, 2.010 load
501  0.300  0.390  0.083  0.075  0.360  0.000  0.440  0.036  # 227 jobs, 2.270 load
502  0.280  0.330  0.105  0.068  0.323  0.000  0.430  0.032  # 234 jobs, 2.340 load
503  0.310  0.320  0.074  0.055  0.290  0.000  0.357  0.029  # 192 jobs, 1.920 load
504  0.260  0.420  0.067  0.068  0.307  0.000  0.350  0.031  # 203 jobs, 2.030 load
505  0.250  0.360  0.079  0.063  0.273  0.000  0.383  0.027  # 203 jobs, 2.030 load
506  0.260  0.430  0.093  0.063  0.290  0.000  0.470  0.029  # 225 jobs, 2.250 load
507  0.250  0.440  0.085  0.069  0.297  0.000  0.423  0.030  # 223 jobs, 2.230 load
508  0.280  0.350  0.094  0.065  0.307  0.000  0.403  0.031  # 222 jobs, 2.220 load
509  0.360  0.320  0.083  0.057  0.377  0.000  0.350  0.038  # 208 jobs, 2.080 load
510  0.320  0.280  0.062  0.072  0.347  0.000  0.307  0.035  # 194 jobs, 1.940 load
511  0.350  0.240  0.053  0.065  0.330  0.000  0.257  0.033  # 177 jobs, 1.770 load
512  0.380  0.300  0.050  0.071  0.360  0.000  0.260  0.036  # 189 jobs, 1.890 load
513  0.300  0.260  0.067  0.077  0.343  0.000  0.333  0.034  # 200 jobs, 2.000 load
514  0.410  0.180  0.063  0.087  0.430  0.000  0.267  0.043  # 209 jobs, 2.090 load
515  0.390  0.190  0.052  0.114  0.540  0.000  0.227  0.054  # 224 jobs, 2.240 load
516  0.440  0.110  0.054  0.089  0.437  0.000  0.230  0.044  # 198 jobs, 1.980 load
517  0.520  0.170  0.051  0.097  0.503  0.000  0.230  0.050  # 217 jobs, 2.170 load
518  0.410  0.170  0.054  0.095  0.463  0.000  0.240  0.046  # 207 jobs, 2.070 load
519  0.430  0.180  0.045  0.101  0.477  0.000  0.207  0.048  # 207 jobs, 2.070 load
520  0.350  0.150  0.048  0.093  0.440  0.000  0.200  0.044  # 191 jobs, 1.910 load
521  0.480  0.130  0.049  0.095  0.440  0.000  0.203  0.044  # 205 jobs, 2.050 load
522  0.400  0.100  0.040  0.111  0.480  0.000  0.170  0.048  # 201 jobs, 2.010 load
523  0.550  0.110  0.043  0.107  0.523  0.000  0.180  0.052  # 216 jobs, 2.160 load
524  0.580  0.130  0.045  0.104  0.540  0.000  0.193  0.054  # 220 jobs, 2.200 load
525  0.550  0.170  0.051  0.096  0.510  0.000  0.227  0.051  # 219 jobs, 2.190 load
526  0.530  0.150  0.041  0.098  0.497  0.000  0.180  0.050  # 207 jobs, 2.070 load
527  0.540  0.110  0.046  0.094  0.483  0.000  0.163  0.048  # 205 jobs, 2.050 load
528  0.490  0.120  0.030  0.098  0.513  0.000  0.143  0.051  # 189 jobs, 1.890 load
529  0.580  0.140  0.021  0.118  0.657  0.000  0.113  0.066  # 211 jobs, 2.110 load
530  0.510  0.100  0.016  0.124  0.573  0.000  0.087  0.057  # 201 jobs, 2.010 load
531  0.540  0.140  0.018  0.119  0.573  0.000  0.103  0.057  # 205 jobs, 2.050 load
532  0.530  0.130  0.016  0.121  0.563  0.000  0.093  0.056  # 203 jobs, 2.030 load
533  0.650  0.140  0.019  0.155  0.717  0.000  0.107  0.072  # 253 jobs, 2.530 load
534  0.560  0.160  0.023  0.135  0.607  0.000  0.120  0.061  # 230 jobs, 2.300 load
535  0.440  0.120  0.023  0.140  0.643  0.000  0.117  0.064  # 219 jobs, 2.190 load
536  0.620  0.100  0.012  0.104  0.630  0.000  0.073  0.063  # 188 jobs, 1.880 load
537  0.470  0.090  0.013  0.113  0.527  0.000  0.073  0.053  # 182 jobs, 1.820 load
538  0.460  0.110  0.014  0.111  0.510  0.000  0.083  0.051  # 182 jobs, 1.820 load
539  0.470  0.040  0.005  0.107  0.520  0.000  0.030  0.052  # 163 jobs, 1.630 load
540  0.470  0.040  0.002  0.104  0.493  0.000  0.020  0.049  # 157 jobs, 1.570 load
541  0.460  0.040  0.002  0.124  0.587  0.000  0.020  0.059  # 176 jobs, 1.760 load
542  0.470  0.080  0.003  0.112  0.530  0.000  0.037  0.053  # 170 jobs, 1.700 load
543  0.450  0.100  0.014  0.118  0.537  0.000  0.080  0.054  # 187 jobs, 1.870 load
544  0.560  0.090  0.032  0.117  0.540  0.000  0.137  0.054  # 214 jobs, 2.140 load
545  0.450  0.160  0.046  0.105  0.497  0.000  0.207  0.050  # 212 jobs, 2.120 load
546  0.490  0.260  0.056  0.098  0.480  0.000  0.283  0.048  # 229 jobs, 2.290 load
547  0.360  0.290  0.057  0.110  0.470  0.000  0.287  0.047  # 232 jobs, 2.320 load
548  0.370  0.330  0.065  0.134  0.587  0.000  0.320  0.059  # 269 jobs, 2.690 load
549  0.350  0.390  0.073  0.109  0.503  0.000  0.380  0.050  # 256 jobs, 2.560 load
550  0.420  0.470  0.078  0.080  0.393  0.000  0.427  0.039  # 247 jobs, 2.470 load
551  0.400  0.510  0.089  0.097  0.440  0.000  0.463  0.044  # 277 jobs, 2.770 load
552  0.360  0.630  0.118  0.106  0.463  0.000  0.637  0.046  # 323 jobs, 3.230 load
553  0.410  0.670  0.099  0.108  0.493  0.000  0.600  0.049  # 315 jobs, 3.150 load
554  0.550  0.720  0.147  0.108  0.527  0.000  0.690  0.053  # 382 jobs, 3.820 load
555  0.600  0.680  0.144  0.112  0.517  0.006  0.703  0.057  # 384 jobs, 3.840 load
556  0.630  0.760  0.149  0.140  0.563  0.012  0.813  0.068  # 428 jobs, 4.280 load
557  0.720  0.660  0.187  0.125  0.470  0.016  0.807  0.063  # 450 jobs, 4.500 load
558  0.670  0.640  0.148  0.157  0.533  0.021  0.700  0.074  # 436 jobs, 4.360 load
559  0.540  0.650  0.153  0.129  0.453  0.018  0.683  0.063  # 401 jobs, 4.010 load
560  0.690  0.790  0.145  0.157  0.583  0.019  0.733  0.077  # 450 jobs, 4.500 load
561  0.450  0.750  0.168  0.216  0.483  0.031  0.803  0.068  # 504 jobs, 5.040 load
562  0.490  0.810  0.142  0.209  0.517  0.036  0.670  0.088  # 481 jobs, 4.810 load
563  0.430  0.810  0.161  0.213  0.430  0.042  0.783  0.085  # 498 jobs, 4.980 load
564  0.420  0.470  0.185  0.233  0.463  0.049  0.743  0.090  # 507 jobs, 5.070 load
565  0.340  0.580  0.188  0.233  0.413  0.050  0.823  0.090  # 513 jobs, 5.130 load
566  0.380  0.420  0.188  0.265  0.393  0.075  0.823  0.101  # 533 jobs, 5.330 load
