selected,total,duration,solving_time,instant,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(17, 10)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,271.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.84,0.0,0.0,0.58,0.66,0.86,0.86,0.0,0.528,0.998,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.005,0.207,0.04,0.125,0.15,0.512,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.075,0.0,0.019,0.0,0.1578,0.014
0.0,0.0,0.0,0.0,275.0,0.9,0.0,0.0,0.0,0.0,0.7,0.0,0.86,0.84,0.0,0.0,0.3,0.72,0.86,0.84,0.0,0.542,0.998,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.211,0.0,0.141,0.305,0.479,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.096,0.0,0.011,0.0,0.1502,0.014
0.0,0.0,0.0,0.0,276.0,0.9,0.0,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.0,0.0,0.0,0.74,0.88,0.86,0.0,0.56,0.998,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.112,0.04,0.133,0.43,0.621,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.093,0.0,0.0,0.0,0.202,0.015
0.0,0.0,0.0,0.0,280.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.18,0.0,0.0,0.0,0.68,0.34,0.74,0.0,0.452,0.726,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.094,0.04,0.056,0.275,0.509,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.069,0.0,0.0,0.0,0.1742,0.015
0.0,0.0,0.0,0.0,281.0,0.9,0.0,0.0,0.0,0.0,0.7,0.7,0.9,0.86,0.0,0.0,0.06,0.68,0.86,0.86,0.0,0.276,0.726,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.084,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.06,0.207,0.055,0.152,0.075,0.415,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.072,0.0,0.016,0.0,0.0936,0.031
0.0,0.0,0.0,0.0,285.0,0.9,0.0,0.0,0.0,0.0,0.7,0.7,0.9,0.86,0.0,0.0,0.06,0.68,0.86,0.86,0.0,0.222,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.084,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.06,0.207,0.055,0.152,0.075,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.016,0.0,0.0732,0.031
0.0,0.0,0.0,0.0,286.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,291.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,296.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,301.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
