selected,total,duration,solving_time,instant,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(14, 6)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(17, 10)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,150.90713,0.3,0.8,0.7,0.7,0.0,0.0,0.5,0.7,0.52,0.56,0.6,0.82,0.82,0.0,0.42,0.74,0.542,0.53,0.478,0.524,0.558,0.03,0.08,0.072,0.084,0.0,0.0,0.06,0.084,0.036,0.272,0.748,0.027,0.045,0.147,0.04,0.041,0.0,0.43,0.245,0.0,0.046,0.02,0.207,0.0,0.3545,0.0,0.1375,0.0,0.2475,0.0,0.0775,0.004,0.301,0.0,0.1475,0.0035,0.2775,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,150.93851,0.3,0.8,0.7,0.7,0.0,0.0,0.5,0.7,0.52,0.56,0.6,0.82,0.82,0.0,0.42,0.74,0.526,0.516,0.448,0.524,0.558,0.03,0.08,0.072,0.084,0.0,0.0,0.06,0.084,0.036,0.257,0.748,0.027,0.045,0.147,0.04,0.041,0.0,0.43,0.245,0.0,0.046,0.02,0.207,0.0,0.3305,0.0,0.1375,0.0,0.2475,0.0,0.0775,0.004,0.28,0.0,0.1475,0.0035,0.2775,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.04913,0.3,0.8,0.7,0.7,0.0,0.0,0.5,0.7,0.52,0.56,0.6,0.82,0.82,0.0,0.42,0.74,0.502,0.51,0.448,0.524,0.528,0.03,0.08,0.072,0.084,0.0,0.0,0.06,0.084,0.036,0.257,0.733,0.027,0.045,0.147,0.04,0.041,0.0,0.43,0.245,0.0,0.046,0.02,0.207,0.0,0.3245,0.0,0.1375,0.0,0.2175,0.0,0.0775,0.004,0.2785,0.0,0.1475,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.10413,0.3,0.8,0.5,0.7,0.0,0.0,0.5,0.7,0.52,0.56,0.6,0.74,0.66,0.0,0.42,0.74,0.5,0.51,0.448,0.524,0.502,0.03,0.08,0.052,0.084,0.0,0.0,0.06,0.084,0.036,0.257,0.732,0.027,0.035,0.135,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.324,0.0,0.1375,0.0,0.215,0.0,0.0775,0.004,0.2785,0.0,0.1475,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.15332,0.1,0.8,0.5,0.7,0.0,0.0,0.5,0.7,0.52,0.56,0.6,0.74,0.66,0.0,0.42,0.74,0.5,0.51,0.448,0.524,0.502,0.01,0.08,0.052,0.084,0.0,0.0,0.06,0.084,0.026,0.257,0.722,0.027,0.035,0.135,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.324,0.0,0.1375,0.0,0.215,0.0,0.0775,0.004,0.2785,0.0,0.1475,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.24321,0.1,0.8,0.5,0.7,0.0,0.0,0.5,0.7,0.52,0.54,0.6,0.74,0.66,0.0,0.42,0.74,0.492,0.492,0.448,0.496,0.502,0.01,0.08,0.052,0.084,0.0,0.0,0.06,0.084,0.026,0.257,0.652,0.027,0.035,0.135,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.312,0.0,0.1375,0.0,0.215,0.0,0.0775,0.004,0.2515,0.0,0.1475,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.26316,0.0,0.8,0.5,0.7,0.0,0.0,0.5,0.7,0.52,0.54,0.6,0.74,0.66,0.0,0.42,0.74,0.48,0.48,0.424,0.496,0.502,0.0,0.08,0.052,0.084,0.0,0.0,0.06,0.084,0.021,0.245,0.587,0.027,0.035,0.135,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.294,0.0,0.1375,0.0,0.215,0.0,0.0775,0.004,0.2335,0.0,0.1475,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.29237,0.0,0.8,0.5,0.6,0.0,0.0,0.5,0.7,0.52,0.54,0.52,0.56,0.66,0.0,0.42,0.74,0.48,0.478,0.424,0.496,0.472,0.0,0.08,0.052,0.072,0.0,0.0,0.06,0.084,0.021,0.245,0.586,0.027,0.015,0.125,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.294,0.0,0.1375,0.0,0.215,0.0,0.0775,0.004,0.233,0.0,0.145,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.30099,0.0,0.8,0.5,0.6,0.0,0.0,0.5,0.7,0.52,0.54,0.52,0.56,0.66,0.0,0.42,0.74,0.478,0.478,0.424,0.494,0.472,0.0,0.08,0.052,0.072,0.0,0.0,0.06,0.084,0.021,0.245,0.581,0.027,0.015,0.125,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.291,0.0,0.1375,0.0,0.215,0.0,0.0775,0.004,0.233,0.0,0.145,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.39497,0.0,0.8,0.5,0.6,0.0,0.0,0.5,0.7,0.52,0.54,0.52,0.56,0.66,0.0,0.42,0.74,0.462,0.464,0.394,0.494,0.472,0.0,0.08,0.052,0.072,0.0,0.0,0.06,0.084,0.021,0.23,0.581,0.027,0.015,0.125,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.287,0.0,0.1175,0.0,0.215,0.0,0.0775,0.004,0.2295,0.0,0.1275,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.48218,0.0,0.8,0.4,0.6,0.0,0.0,0.5,0.7,0.52,0.54,0.52,0.46,0.66,0.0,0.42,0.74,0.458,0.462,0.394,0.494,0.456,0.0,0.08,0.042,0.072,0.0,0.0,0.06,0.084,0.021,0.23,0.578,0.027,0.01,0.12,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.286,0.0,0.1125,0.0,0.215,0.0,0.0775,0.004,0.229,0.0,0.125,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.51101,0.0,0.8,0.4,0.6,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.46,0.66,0.0,0.42,0.74,0.458,0.462,0.394,0.464,0.456,0.0,0.08,0.042,0.072,0.0,0.0,0.06,0.084,0.008,0.22,0.578,0.027,0.01,0.12,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.286,0.0,0.1125,0.0,0.215,0.0,0.0775,0.004,0.229,0.0,0.125,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.54753,0.0,0.8,0.3,0.6,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.46,0.66,0.0,0.42,0.74,0.458,0.46,0.39,0.464,0.456,0.0,0.08,0.03,0.072,0.0,0.0,0.06,0.084,0.008,0.218,0.578,0.026,0.01,0.115,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.286,0.0,0.1125,0.0,0.215,0.0,0.0775,0.004,0.2285,0.0,0.1225,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.56291,0.0,0.8,0.3,0.6,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.46,0.66,0.0,0.42,0.74,0.452,0.454,0.39,0.464,0.444,0.0,0.08,0.03,0.072,0.0,0.0,0.06,0.084,0.008,0.218,0.572,0.026,0.01,0.115,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.2845,0.0,0.105,0.0,0.215,0.0,0.0775,0.004,0.227,0.0,0.115,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.62228,0.0,0.8,0.3,0.5,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.4,0.66,0.0,0.42,0.74,0.44,0.448,0.39,0.464,0.418,0.0,0.08,0.03,0.06,0.0,0.0,0.06,0.084,0.008,0.218,0.563,0.026,0.01,0.111,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.2815,0.0,0.09,0.0,0.215,0.0,0.0775,0.004,0.2255,0.0,0.1075,0.0035,0.27,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.62859,0.0,0.8,0.3,0.5,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.4,0.66,0.0,0.42,0.74,0.44,0.418,0.39,0.434,0.418,0.0,0.08,0.03,0.06,0.0,0.0,0.06,0.084,0.008,0.218,0.563,0.026,0.01,0.111,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.2815,0.0,0.09,0.0,0.215,0.0,0.0775,0.004,0.218,0.0,0.1075,0.0035,0.2325,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.68,0.0,0.8,0.3,0.5,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.4,0.66,0.0,0.42,0.74,0.438,0.416,0.39,0.434,0.414,0.0,0.08,0.03,0.06,0.0,0.0,0.06,0.084,0.008,0.218,0.561,0.026,0.01,0.111,0.01,0.033,0.0,0.425,0.245,0.0,0.046,0.02,0.207,0.0,0.281,0.0,0.0875,0.0,0.215,0.0,0.0775,0.004,0.2175,0.0,0.105,0.0035,0.2325,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.70622,0.0,0.8,0.3,0.5,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.4,0.62,0.0,0.42,0.74,0.434,0.414,0.39,0.434,0.404,0.0,0.08,0.03,0.06,0.0,0.0,0.06,0.084,0.008,0.218,0.558,0.026,0.01,0.109,0.01,0.031,0.0,0.41,0.245,0.0,0.046,0.02,0.207,0.0,0.28,0.0,0.0875,0.0,0.21,0.0,0.0775,0.004,0.217,0.0,0.105,0.0035,0.23,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.71336,0.0,0.8,0.3,0.5,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.4,0.62,0.0,0.42,0.74,0.414,0.414,0.39,0.414,0.404,0.0,0.08,0.03,0.06,0.0,0.0,0.06,0.084,0.008,0.218,0.508,0.026,0.01,0.109,0.01,0.031,0.0,0.41,0.245,0.0,0.046,0.02,0.207,0.0,0.25,0.0,0.0875,0.0,0.21,0.0,0.0775,0.004,0.217,0.0,0.105,0.0035,0.23,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.82066,0.0,0.8,0.3,0.5,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.4,0.62,0.0,0.42,0.74,0.4,0.398,0.36,0.414,0.404,0.0,0.08,0.03,0.06,0.0,0.0,0.06,0.084,0.008,0.203,0.508,0.026,0.01,0.109,0.01,0.031,0.0,0.41,0.245,0.0,0.046,0.02,0.207,0.0,0.2465,0.0,0.07,0.0,0.21,0.0,0.0775,0.004,0.213,0.0,0.085,0.0035,0.23,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.88613,0.0,0.8,0.3,0.5,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.4,0.62,0.0,0.42,0.74,0.398,0.396,0.36,0.41,0.404,0.0,0.08,0.03,0.06,0.0,0.0,0.06,0.084,0.008,0.203,0.498,0.026,0.01,0.109,0.01,0.031,0.0,0.41,0.245,0.0,0.046,0.02,0.207,0.0,0.2435,0.0,0.07,0.0,0.21,0.0,0.0775,0.004,0.21,0.0,0.085,0.0035,0.23,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,151.97221,0.0,0.8,0.3,0.4,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.38,0.6,0.0,0.42,0.74,0.386,0.394,0.36,0.41,0.384,0.0,0.08,0.03,0.048,0.0,0.0,0.06,0.084,0.008,0.203,0.491,0.026,0.01,0.106,0.0,0.03,0.0,0.375,0.245,0.0,0.046,0.02,0.207,0.0,0.2405,0.0,0.07,0.0,0.195,0.0,0.0775,0.004,0.2095,0.0,0.085,0.0035,0.2275,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.07804,0.0,0.8,0.3,0.4,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.38,0.6,0.0,0.42,0.74,0.384,0.392,0.36,0.406,0.384,0.0,0.08,0.03,0.048,0.0,0.0,0.06,0.084,0.008,0.203,0.481,0.026,0.01,0.106,0.0,0.03,0.0,0.375,0.245,0.0,0.046,0.02,0.207,0.0,0.2375,0.0,0.07,0.0,0.195,0.0,0.0775,0.004,0.2065,0.0,0.085,0.0035,0.2275,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.08614,0.0,0.8,0.3,0.4,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.38,0.6,0.0,0.42,0.74,0.372,0.378,0.36,0.406,0.358,0.0,0.08,0.03,0.048,0.0,0.0,0.06,0.084,0.008,0.203,0.468,0.026,0.01,0.106,0.0,0.03,0.0,0.375,0.245,0.0,0.046,0.02,0.207,0.0,0.2345,0.0,0.07,0.0,0.18,0.0,0.0775,0.004,0.203,0.0,0.085,0.0035,0.21,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.10762,0.0,0.8,0.3,0.4,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.38,0.6,0.0,0.42,0.74,0.358,0.366,0.36,0.406,0.332,0.0,0.08,0.03,0.048,0.0,0.0,0.06,0.084,0.008,0.203,0.455,0.026,0.01,0.106,0.0,0.03,0.0,0.375,0.18,0.0,0.046,0.02,0.207,0.0,0.231,0.0,0.07,0.0,0.1625,0.0,0.0775,0.004,0.2,0.0,0.085,0.0035,0.195,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.10837,0.0,0.8,0.3,0.4,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.38,0.6,0.0,0.42,0.74,0.356,0.364,0.36,0.406,0.328,0.0,0.08,0.03,0.048,0.0,0.0,0.06,0.084,0.008,0.203,0.453,0.026,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.046,0.02,0.207,0.0,0.2305,0.0,0.07,0.0,0.16,0.0,0.0775,0.004,0.1995,0.0,0.085,0.0035,0.1925,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.11336,0.0,0.8,0.3,0.4,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.38,0.6,0.0,0.42,0.74,0.354,0.362,0.36,0.406,0.324,0.0,0.08,0.03,0.048,0.0,0.0,0.06,0.084,0.008,0.203,0.451,0.026,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.046,0.02,0.207,0.0,0.23,0.0,0.07,0.0,0.1575,0.0,0.0775,0.004,0.199,0.0,0.085,0.0035,0.19,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.14895,0.0,0.8,0.3,0.4,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.38,0.6,0.0,0.42,0.74,0.34,0.35,0.36,0.406,0.298,0.0,0.08,0.03,0.048,0.0,0.0,0.06,0.084,0.008,0.203,0.438,0.026,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.046,0.02,0.207,0.0,0.2265,0.0,0.07,0.0,0.14,0.0,0.0775,0.004,0.196,0.0,0.085,0.0035,0.175,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.16018,0.0,0.8,0.3,0.4,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.38,0.6,0.0,0.42,0.74,0.338,0.35,0.36,0.404,0.298,0.0,0.08,0.03,0.048,0.0,0.0,0.06,0.084,0.008,0.203,0.433,0.026,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.046,0.02,0.207,0.0,0.2235,0.0,0.07,0.0,0.14,0.0,0.0775,0.004,0.196,0.0,0.085,0.0035,0.175,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.313,0.0,0.8,0.3,0.4,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.38,0.6,0.0,0.42,0.74,0.336,0.348,0.36,0.404,0.294,0.0,0.08,0.03,0.048,0.0,0.0,0.06,0.084,0.008,0.203,0.431,0.026,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.046,0.02,0.207,0.0,0.223,0.0,0.07,0.0,0.1375,0.0,0.0775,0.004,0.1955,0.0,0.085,0.0035,0.1725,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.43484,0.0,0.8,0.3,0.4,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.38,0.6,0.0,0.14,0.72,0.336,0.348,0.33,0.404,0.294,0.0,0.08,0.03,0.048,0.0,0.0,0.06,0.084,0.008,0.203,0.431,0.026,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.032,0.015,0.192,0.0,0.223,0.0,0.07,0.0,0.1375,0.0,0.0775,0.004,0.1955,0.0,0.085,0.0035,0.1725,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.57399,0.0,0.8,0.3,0.4,0.0,0.0,0.5,0.7,0.26,0.5,0.52,0.38,0.6,0.0,0.14,0.72,0.316,0.338,0.3,0.404,0.294,0.0,0.08,0.03,0.048,0.0,0.0,0.06,0.084,0.008,0.188,0.431,0.026,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.032,0.015,0.192,0.0,0.218,0.0,0.045,0.0,0.1375,0.0,0.0775,0.004,0.193,0.0,0.0725,0.0035,0.1725,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.78666,0.0,0.8,0.2,0.4,0.0,0.0,0.5,0.7,0.26,0.48,0.52,0.38,0.6,0.0,0.14,0.72,0.316,0.338,0.3,0.404,0.292,0.0,0.08,0.02,0.048,0.0,0.0,0.06,0.084,0.008,0.188,0.43,0.021,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.032,0.015,0.192,0.0,0.218,0.0,0.045,0.0,0.1375,0.0,0.0775,0.004,0.193,0.0,0.0725,0.0035,0.1725,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.81146,0.0,0.8,0.2,0.4,0.0,0.0,0.5,0.7,0.26,0.48,0.52,0.38,0.6,0.0,0.14,0.72,0.298,0.326,0.27,0.404,0.292,0.0,0.08,0.02,0.048,0.0,0.0,0.06,0.084,0.008,0.173,0.43,0.021,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.032,0.015,0.192,0.0,0.2135,0.0,0.0225,0.0,0.1375,0.0,0.0775,0.004,0.19,0.0,0.0575,0.0035,0.1725,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.82124,0.0,0.0,0.2,0.4,0.0,0.0,0.5,0.7,0.26,0.36,0.52,0.38,0.6,0.0,0.14,0.72,0.298,0.326,0.27,0.392,0.292,0.0,0.0,0.02,0.048,0.0,0.0,0.06,0.084,0.008,0.173,0.36,0.021,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.032,0.015,0.192,0.0,0.2135,0.0,0.0225,0.0,0.1375,0.0,0.0775,0.004,0.19,0.0,0.0575,0.0035,0.1725,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.84776,0.0,0.0,0.2,0.4,0.0,0.0,0.5,0.7,0.26,0.36,0.52,0.38,0.6,0.0,0.14,0.72,0.284,0.314,0.27,0.392,0.266,0.0,0.0,0.02,0.048,0.0,0.0,0.06,0.084,0.008,0.173,0.347,0.021,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.032,0.015,0.192,0.0,0.1925,0.0,0.0225,0.0,0.1375,0.0,0.0775,0.004,0.172,0.0,0.0575,0.0035,0.1725,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.85806,0.0,0.0,0.2,0.4,0.0,0.0,0.5,0.7,0.26,0.36,0.52,0.38,0.6,0.0,0.14,0.72,0.282,0.314,0.27,0.39,0.266,0.0,0.0,0.02,0.048,0.0,0.0,0.06,0.084,0.008,0.173,0.342,0.021,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.032,0.015,0.192,0.0,0.1895,0.0,0.0225,0.0,0.1375,0.0,0.0775,0.004,0.172,0.0,0.0575,0.0035,0.1725,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,152.88203,0.0,0.0,0.2,0.4,0.0,0.0,0.5,0.7,0.26,0.36,0.52,0.38,0.6,0.0,0.14,0.72,0.268,0.298,0.27,0.36,0.266,0.0,0.0,0.02,0.048,0.0,0.0,0.06,0.084,0.008,0.173,0.342,0.021,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.032,0.015,0.192,0.0,0.186,0.0,0.005,0.0,0.1375,0.0,0.0775,0.004,0.168,0.0,0.0375,0.0035,0.1725,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,153.10105,0.0,0.0,0.2,0.4,0.0,0.0,0.5,0.7,0.26,0.36,0.52,0.38,0.6,0.0,0.14,0.72,0.256,0.282,0.242,0.36,0.266,0.0,0.0,0.02,0.048,0.0,0.0,0.06,0.084,0.008,0.159,0.272,0.021,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.032,0.015,0.192,0.0,0.168,0.0,0.005,0.0,0.1375,0.0,0.0775,0.004,0.144,0.0,0.0375,0.0035,0.1725,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,153.21646,0.0,0.0,0.2,0.4,0.0,0.0,0.5,0.7,0.26,0.36,0.52,0.38,0.6,0.0,0.14,0.72,0.254,0.282,0.24,0.36,0.266,0.0,0.0,0.02,0.048,0.0,0.0,0.06,0.084,0.008,0.158,0.267,0.021,0.01,0.106,0.0,0.03,0.0,0.375,0.17,0.0,0.032,0.015,0.192,0.0,0.165,0.0,0.005,0.0,0.1375,0.0,0.0775,0.004,0.144,0.0,0.0375,0.0035,0.1725,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,153.30887,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.7,0.26,0.36,0.52,0.38,0.6,0.0,0.08,0.66,0.25,0.278,0.21,0.36,0.266,0.0,0.0,0.02,0.048,0.0,0.0,0.0,0.084,0.008,0.154,0.267,0.021,0.01,0.106,0.0,0.03,0.0,0.375,0.15,0.0,0.024,0.0,0.181,0.0,0.164,0.0,0.005,0.0,0.1325,0.0,0.0775,0.004,0.143,0.0,0.0375,0.0035,0.1675,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,153.36871,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.7,0.26,0.36,0.52,0.38,0.3,0.0,0.08,0.66,0.25,0.278,0.21,0.36,0.236,0.0,0.0,0.02,0.048,0.0,0.0,0.0,0.084,0.008,0.154,0.267,0.021,0.01,0.091,0.0,0.015,0.0,0.375,0.15,0.0,0.024,0.0,0.181,0.0,0.164,0.0,0.005,0.0,0.1325,0.0,0.0775,0.004,0.143,0.0,0.0375,0.0035,0.1675,0.0,0.0725,0.0
0.0,0.0,0.0,0.0,153.46684,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.6,0.26,0.36,0.52,0.38,0.3,0.0,0.0,0.66,0.236,0.272,0.18,0.36,0.236,0.0,0.0,0.02,0.048,0.0,0.0,0.0,0.072,0.008,0.144,0.267,0.021,0.01,0.091,0.0,0.015,0.0,0.375,0.15,0.0,0.0,0.0,0.176,0.0,0.1605,0.0,0.005,0.0,0.1325,0.0,0.06,0.004,0.1415,0.0,0.0375,0.0035,0.1675,0.0,0.065,0.0
0.0,0.0,0.0,0.0,153.49302,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.6,0.26,0.36,0.52,0.38,0.0,0.0,0.0,0.66,0.236,0.272,0.18,0.36,0.206,0.0,0.0,0.02,0.048,0.0,0.0,0.0,0.072,0.008,0.144,0.267,0.021,0.01,0.076,0.0,0.0,0.0,0.375,0.15,0.0,0.0,0.0,0.176,0.0,0.1605,0.0,0.005,0.0,0.1325,0.0,0.06,0.004,0.1415,0.0,0.0375,0.0035,0.1675,0.0,0.065,0.0
0.0,0.0,0.0,0.0,153.5161,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.6,0.26,0.36,0.52,0.38,0.0,0.0,0.0,0.66,0.222,0.256,0.18,0.33,0.206,0.0,0.0,0.02,0.048,0.0,0.0,0.0,0.072,0.008,0.144,0.267,0.021,0.01,0.076,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.176,0.0,0.157,0.0,0.005,0.0,0.115,0.0,0.06,0.004,0.1375,0.0,0.0375,0.0035,0.1475,0.0,0.065,0.0
0.0,0.0,0.0,0.0,153.55981,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.6,0.24,0.32,0.52,0.38,0.0,0.0,0.0,0.66,0.212,0.242,0.18,0.3,0.206,0.0,0.0,0.02,0.048,0.0,0.0,0.0,0.072,0.007,0.134,0.267,0.021,0.01,0.076,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.116,0.0,0.1545,0.0,0.005,0.0,0.115,0.0,0.0475,0.004,0.134,0.0,0.0375,0.0035,0.1475,0.0,0.0475,0.0
0.0,0.0,0.0,0.0,153.56098,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.6,0.24,0.32,0.52,0.38,0.0,0.0,0.0,0.66,0.206,0.222,0.18,0.3,0.18,0.0,0.0,0.02,0.048,0.0,0.0,0.0,0.072,0.007,0.134,0.254,0.021,0.01,0.076,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.116,0.0,0.1455,0.0,0.005,0.0,0.115,0.0,0.0475,0.004,0.104,0.0,0.0375,0.0035,0.1475,0.0,0.0475,0.0
0.0,0.0,0.0,0.0,153.58719,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.6,0.22,0.1,0.52,0.38,0.0,0.0,0.0,0.66,0.202,0.22,0.18,0.27,0.18,0.0,0.0,0.02,0.048,0.0,0.0,0.0,0.072,0.006,0.079,0.254,0.021,0.01,0.076,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.101,0.0,0.1445,0.0,0.005,0.0,0.115,0.0,0.0425,0.004,0.1035,0.0,0.0375,0.0035,0.1475,0.0,0.045,0.0
0.0,0.0,0.0,0.0,153.63841,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.6,0.22,0.1,0.52,0.38,0.0,0.0,0.0,0.66,0.19,0.202,0.18,0.24,0.18,0.0,0.0,0.02,0.048,0.0,0.0,0.0,0.072,0.006,0.079,0.254,0.021,0.01,0.076,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.101,0.0,0.1415,0.0,0.005,0.0,0.1,0.0,0.0425,0.004,0.099,0.0,0.0375,0.0035,0.125,0.0,0.045,0.0
0.0,0.0,0.0,0.0,153.65058,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.6,0.2,0.1,0.52,0.38,0.0,0.0,0.0,0.66,0.19,0.2,0.18,0.24,0.176,0.0,0.0,0.02,0.048,0.0,0.0,0.0,0.072,0.005,0.079,0.252,0.021,0.01,0.076,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.096,0.0,0.1415,0.0,0.005,0.0,0.1,0.0,0.0425,0.004,0.0985,0.0,0.0375,0.0035,0.125,0.0,0.0425,0.0
