selected,total,duration,solving_time,instant,1,2,3,4
0.0,0.0,0.0,0.0,46.75,-1.2,0.02,0.0,0.0
0.0,0.0,0.0,0.0,47.0,-1.2,0.01,0.0,0.0
0.0,0.0,0.0,0.0,47.25,-1.2,-0.02,0.0,0.0
0.0,0.0,0.0,0.0,47.5,-1.2,-0.05,0.0,0.0
0.0,0.0,0.0,0.0,47.75,-1.2,-0.07,0.0,0.0
0.0,0.0,0.0,0.0,48.0,-1.2,-0.08,0.0,0.0
0.0,0.0,0.0,0.0,48.25,-1.2,-0.11,0.0,0.0
0.0,0.0,0.0,0.0,48.5,-1.2,-0.14,0.0,0.0
0.0,0.0,0.0,0.0,48.75,-1.2,-0.17,0.0,0.0
0.0,0.0,0.0,0.0,49.0,-1.2,-0.18,0.0,0.0
0.0,0.0,0.0,0.0,49.25,-1.2,-0.21,0.0,0.0
0.0,0.0,0.0,0.0,49.5,-1.2,-0.24,0.0,0.0
0.0,0.0,0.0,0.0,49.75,-1.2,-0.27,0.0,0.0
0.0,0.0,0.0,0.0,50.0,-1.2,-0.28,0.0,0.0
0.0,0.0,0.0,0.0,50.25,-1.2,-0.31,0.0,0.0
0.0,0.0,0.0,0.0,50.5,-1.16,-0.38,0.0,0.0
0.0,0.0,0.0,0.0,50.75,-1.12,-0.45,0.0,0.0
0.0,0.0,0.0,0.0,51.0,-1.08,-0.5,0.0,0.0
0.0,0.0,0.0,0.0,51.25,-1.04,-0.57,0.0,0.0
0.0,0.0,0.0,0.0,51.5,-1.0,-0.64,0.0,0.0
0.0,0.0,0.0,0.0,51.75,-0.96,-0.71,0.0,0.0
0.0,0.0,0.0,0.0,52.0,-0.91,-0.78,0.0,0.0
0.0,0.0,0.0,0.0,52.25,-0.87,-0.85,0.0,0.0
0.0,0.0,0.0,0.0,52.5,-0.83,-0.92,0.0,0.0
0.0,0.0,0.0,0.0,52.75,-0.79,-0.99,0.0,0.0
0.0,0.0,0.0,0.0,53.0,-0.74,-1.06,0.0,0.0
0.0,0.0,0.0,0.0,53.25,-0.7,-1.13,0.0,0.0
0.0,0.0,0.0,0.0,53.5,-0.66,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,53.75,-0.69,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,54.0,-0.71,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,54.25,-0.74,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,54.5,-0.77,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,54.75,-0.8,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,55.0,-0.82,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,55.25,-0.86,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,55.5,-0.89,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,55.75,-0.92,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,56.0,-0.94,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,56.25,-0.98,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,56.5,-1.01,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,56.75,-1.04,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,57.0,-1.06,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,57.25,-1.1,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,57.5,-1.13,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,57.75,-1.16,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,58.0,-1.18,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,58.25,-1.22,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,58.5,-1.26,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,58.75,-1.29,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,59.0,-1.31,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,59.25,-1.35,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,59.5,-1.39,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,59.75,-1.42,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,60.0,-1.44,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,60.25,-1.48,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,60.5,-1.52,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,60.75,-1.55,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,61.0,-1.57,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,61.25,-1.66,-1.2,0.05,0.0
0.0,0.0,0.0,0.0,61.5,-1.75,-1.2,0.1,0.0
0.0,0.0,0.0,0.0,61.75,-1.84,-1.2,0.15,0.0
0.0,0.0,0.0,0.0,62.0,-1.91,-1.2,0.2,0.0
0.0,0.0,0.0,0.0,62.25,-2.0,-1.2,0.25,0.0
0.0,0.0,0.0,0.0,62.5,-2.09,-1.2,0.3,0.0
0.0,0.0,0.0,0.0,62.75,-2.18,-1.2,0.35,0.0
0.0,0.0,0.0,0.0,63.0,-2.25,-1.2,0.4,0.0
0.0,0.0,0.0,0.0,63.25,-2.34,-1.2,0.45,0.0
0.0,0.0,0.0,0.0,63.5,-2.43,-1.2,0.5,0.0
0.0,0.0,0.0,0.0,63.75,-2.52,-1.2,0.55,0.0
0.0,0.0,0.0,0.0,64.0,-2.59,-1.2,0.6,0.0
0.0,0.0,0.0,0.0,64.25,-2.68,-1.2,0.65,0.0
0.0,0.0,0.0,0.0,64.5,-2.68,-1.2,0.61,0.0
0.0,0.0,0.0,0.0,64.75,-2.68,-1.2,0.57,0.0
0.0,0.0,0.0,0.0,65.0,-2.68,-1.2,0.54,0.0
0.0,0.0,0.0,0.0,65.25,-2.68,-1.2,0.5,0.0
0.0,0.0,0.0,0.0,65.5,-2.68,-1.2,0.46,0.0
0.0,0.0,0.0,0.0,65.75,-2.68,-1.2,0.42,0.0
0.0,0.0,0.0,0.0,66.0,-2.68,-1.2,0.39,0.0
0.0,0.0,0.0,0.0,66.25,-2.68,-1.2,0.35,0.0
0.0,0.0,0.0,0.0,66.5,-2.68,-1.2,0.31,0.0
0.0,0.0,0.0,0.0,66.75,-2.68,-1.2,0.27,0.0
0.0,0.0,0.0,0.0,67.0,-2.68,-1.2,0.24,0.0
0.0,0.0,0.0,0.0,67.25,-2.68,-1.2,0.2,0.0
0.0,0.0,0.0,0.0,67.5,-2.68,-1.2,0.16,0.0
0.0,0.0,0.0,0.0,67.75,-2.68,-1.2,0.12,0.0
0.0,0.0,0.0,0.0,68.0,-2.68,-1.2,0.09,0.0
0.0,0.0,0.0,0.0,68.25,-2.68,-1.2,0.04,0.0
0.0,0.0,0.0,0.0,68.5,-2.68,-1.2,0.0,0.0
0.0,0.0,0.0,0.0,68.75,-2.68,-1.2,-0.04,0.0
0.0,0.0,0.0,0.0,69.0,-2.68,-1.2,-0.07,0.0
0.0,0.0,0.0,0.0,69.25,-2.68,-1.2,-0.12,0.0
0.0,0.0,0.0,0.0,69.5,-2.68,-1.2,-0.16,0.0
0.0,0.0,0.0,0.0,69.75,-2.68,-1.2,-0.2,0.0
0.0,0.0,0.0,0.0,70.0,-2.68,-1.2,-0.23,0.0
0.0,0.0,0.0,0.0,70.25,-2.62,-1.2,-0.34,0.0
0.0,0.0,0.0,0.0,70.5,-2.57,-1.2,-0.43,0.0
0.0,0.0,0.0,0.0,70.75,-2.52,-1.2,-0.52,0.0
0.0,0.0,0.0,0.0,71.0,-2.46,-1.2,-0.61,0.0
0.0,0.0,0.0,0.0,71.25,-2.4,-1.2,-0.72,0.0
0.0,0.0,0.0,0.0,71.5,-2.34,-1.2,-0.83,0.0
0.0,0.0,0.0,0.0,71.75,-2.29,-1.2,-0.92,0.0
0.0,0.0,0.0,0.0,72.0,-2.23,-1.2,-1.01,0.0
0.0,0.0,0.0,0.0,72.25,-2.17,-1.2,-1.12,0.0
0.0,0.0,0.0,0.0,72.5,-2.11,-1.2,-1.23,0.0
0.0,0.0,0.0,0.0,72.75,-2.06,-1.2,-1.32,0.0
0.0,0.0,0.0,0.0,73.0,-2.0,-1.2,-1.41,0.0
0.0,0.0,0.0,0.0,73.25,-1.94,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,73.5,-1.99,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,73.75,-2.03,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,74.0,-2.06,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,74.25,-2.11,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,74.5,-2.16,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,74.75,-2.21,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,75.0,-2.24,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,75.25,-2.29,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,75.5,-2.34,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,75.75,-2.39,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,76.0,-2.42,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,76.25,-2.47,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,76.5,-2.52,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,76.75,-2.57,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,77.0,-2.6,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,77.25,-2.65,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,77.5,-2.7,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,77.75,-2.81,-1.14,-1.52,0.0
0.0,0.0,0.0,0.0,78.0,-2.92,-1.07,-1.52,0.0
0.0,0.0,0.0,0.0,78.25,-3.03,-1.01,-1.52,0.0
0.0,0.0,0.0,0.0,78.5,-3.14,-0.95,-1.52,0.0
0.0,0.0,0.0,0.0,78.75,-3.25,-0.89,-1.52,0.0
0.0,0.0,0.0,0.0,79.0,-3.36,-0.82,-1.52,0.0
0.0,0.0,0.0,0.0,79.25,-3.47,-0.76,-1.52,0.0
0.0,0.0,0.0,0.0,79.5,-3.58,-0.7,-1.52,0.0
0.0,0.0,0.0,0.0,79.75,-3.69,-0.64,-1.52,0.0
0.0,0.0,0.0,0.0,80.0,-3.8,-0.57,-1.52,0.0
0.0,0.0,0.0,0.0,80.25,-3.91,-0.51,-1.52,0.0
0.0,0.0,0.0,0.0,80.5,-4.02,-0.45,-1.52,0.0
0.0,0.0,0.0,0.0,80.75,-4.13,-0.39,-1.52,0.0
0.0,0.0,0.0,0.0,81.0,-4.13,-0.43,-1.52,0.0
0.0,0.0,0.0,0.0,81.25,-4.13,-0.49,-1.52,0.0
0.0,0.0,0.0,0.0,81.5,-4.13,-0.54,-1.52,0.0
0.0,0.0,0.0,0.0,81.75,-4.13,-0.59,-1.52,0.0
0.0,0.0,0.0,0.0,82.0,-4.13,-0.63,-1.52,0.0
0.0,0.0,0.0,0.0,82.25,-4.13,-0.69,-1.52,0.0
0.0,0.0,0.0,0.0,82.5,-4.13,-0.74,-1.52,0.0
0.0,0.0,0.0,0.0,82.75,-4.13,-0.79,-1.52,0.0
0.0,0.0,0.0,0.0,83.0,-4.13,-0.83,-1.52,0.0
0.0,0.0,0.0,0.0,83.25,-4.13,-0.89,-1.52,0.0
0.0,0.0,0.0,0.0,83.5,-4.13,-0.94,-1.52,0.0
0.0,0.0,0.0,0.0,83.75,-4.13,-0.99,-1.52,0.0
0.0,0.0,0.0,0.0,84.0,-4.13,-1.03,-1.52,0.0
0.0,0.0,0.0,0.0,84.25,-4.13,-1.09,-1.52,0.0
0.0,0.0,0.0,0.0,84.5,-4.13,-1.15,-1.52,0.0
0.0,0.0,0.0,0.0,84.75,-4.13,-1.2,-1.52,0.0
0.0,0.0,0.0,0.0,85.0,-4.13,-1.24,-1.52,0.0
0.0,0.0,0.0,0.0,85.25,-4.13,-1.3,-1.52,0.0
0.0,0.0,0.0,0.0,85.5,-4.13,-1.36,-1.52,0.0
0.0,0.0,0.0,0.0,85.75,-4.13,-1.41,-1.52,0.0
0.0,0.0,0.0,0.0,86.0,-4.13,-1.45,-1.52,0.0
0.0,0.0,0.0,0.0,86.25,-4.13,-1.51,-1.52,0.0
0.0,0.0,0.0,0.0,86.5,-4.13,-1.64,-1.52,0.07
0.0,0.0,0.0,0.0,86.75,-4.13,-1.75,-1.52,0.13
0.0,0.0,0.0,0.0,87.0,-4.13,-1.86,-1.52,0.2
0.0,0.0,0.0,0.0,87.25,-4.13,-1.99,-1.52,0.27
0.0,0.0,0.0,0.0,87.5,-4.13,-2.12,-1.52,0.34
0.0,0.0,0.0,0.0,87.75,-4.13,-2.25,-1.52,0.41
0.0,0.0,0.0,0.0,88.0,-4.13,-2.36,-1.52,0.48
0.0,0.0,0.0,0.0,88.25,-4.13,-2.49,-1.52,0.55
0.0,0.0,0.0,0.0,88.5,-4.13,-2.62,-1.52,0.62
0.0,0.0,0.0,0.0,88.75,-4.13,-2.75,-1.52,0.69
0.0,0.0,0.0,0.0,89.0,-4.13,-2.86,-1.52,0.76
0.0,0.0,0.0,0.0,89.25,-4.06,-2.99,-1.52,0.76
0.0,0.0,0.0,0.0,89.5,-3.99,-3.12,-1.52,0.76
0.0,0.0,0.0,0.0,89.75,-3.99,-3.12,-1.52,0.7
0.0,0.0,0.0,0.0,90.0,-3.99,-3.12,-1.52,0.66
0.0,0.0,0.0,0.0,90.25,-3.99,-3.12,-1.52,0.6
0.0,0.0,0.0,0.0,90.5,-3.99,-3.12,-1.52,0.54
0.0,0.0,0.0,0.0,90.75,-3.99,-3.12,-1.52,0.48
0.0,0.0,0.0,0.0,91.0,-3.99,-3.12,-1.52,0.43
0.0,0.0,0.0,0.0,91.25,-3.99,-3.12,-1.52,0.37
0.0,0.0,0.0,0.0,91.5,-3.99,-3.12,-1.52,0.31
0.0,0.0,0.0,0.0,91.75,-3.99,-3.12,-1.52,0.25
0.0,0.0,0.0,0.0,92.0,-3.99,-3.12,-1.52,0.2
0.0,0.0,0.0,0.0,92.25,-3.99,-3.12,-1.52,0.14
0.0,0.0,0.0,0.0,92.5,-4.12,-3.12,-1.52,0.21
0.0,0.0,0.0,0.0,92.75,-4.25,-3.12,-1.52,0.28
0.0,0.0,0.0,0.0,93.0,-4.25,-3.12,-1.52,0.23
0.0,0.0,0.0,0.0,93.25,-4.25,-3.12,-1.52,0.17
0.0,0.0,0.0,0.0,93.5,-4.25,-3.12,-1.52,0.11
0.0,0.0,0.0,0.0,93.75,-4.25,-3.12,-1.52,0.05
0.0,0.0,0.0,0.0,94.0,-4.25,-3.12,-1.52,0.0
0.0,0.0,0.0,0.0,94.25,-4.17,-3.12,-1.52,-0.15
0.0,0.0,0.0,0.0,94.5,-4.1,-3.12,-1.52,-0.28
0.0,0.0,0.0,0.0,94.75,-4.03,-3.12,-1.52,-0.41
0.0,0.0,0.0,0.0,95.0,-3.95,-3.12,-1.52,-0.54
0.0,0.0,0.0,0.0,95.25,-3.87,-3.12,-1.52,-0.69
0.0,0.0,0.0,0.0,95.5,-3.8,-3.12,-1.52,-0.82
0.0,0.0,0.0,0.0,95.75,-3.73,-3.12,-1.52,-0.95
0.0,0.0,0.0,0.0,96.0,-3.65,-3.12,-1.52,-1.08
0.0,0.0,0.0,0.0,96.25,-3.57,-3.12,-1.52,-1.23
0.0,0.0,0.0,0.0,96.5,-3.5,-3.12,-1.52,-1.36
