selected,total,duration,solving_time,1,2,3,4,5,6,"(1, 2)","(1, 3)","(2, 3)","(2, 4)","(3, 5)","(4, 5)","(4, 6)","(5, 6)"
4.0,4.356791340435546,4.7206878662109375e-5,4.315376281738281e-5,0.08,0.06,0.31,0.69,0.51,0.02,0.118,0.0,0.063,0.205,0.28,0.298,0.2,0.0
5.0,3.5022066399209257,6.29425048828125e-5,6.103515625e-5,0.08,0.06,0.31,0.69,0.54,0.02,0.118,0.0,0.063,0.205,0.28,0.298,0.2,0.0
5.0,3.5022066399209257,0.0015249252319335938,0.00010895729064941406,0.08,0.06,0.28,0.61,0.53,0.02,0.118,0.0,0.0,0.205,0.28,0.298,0.16,0.0
5.0,2.276548463356974,7.700920104980469e-5,6.103515625e-5,0.08,0.06,0.28,0.61,0.54,0.02,0.118,0.0,0.0,0.205,0.28,0.298,0.16,0.0
5.0,4.28280193236715,8.893013000488281e-5,8.606910705566406e-5,0.08,0.06,0.28,0.61,0.56,0.02,0.118,0.0,0.0,0.205,0.28,0.298,0.16,0.0
4.0,2.56196419932269,0.0012860298156738281,7.605552673339844e-5,0.08,0.06,0.28,0.65,0.55,0.02,0.118,0.0,0.0,0.205,0.28,0.298,0.16,0.0
5.0,2.2401609989695097,0.0012249946594238281,5.078315734863281e-5,0.08,0.06,0.28,0.61,0.55,0.02,0.118,0.0,0.0,0.205,0.28,0.298,0.16,0.0
5.0,1.0222222222222224,3.886222839355469e-5,3.600120544433594e-5,0.08,0.06,0.28,0.61,0.59,0.02,0.118,0.0,0.0,0.205,0.28,0.298,0.16,0.0
4.0,4.502372362587996,0.09540605545043945,6.29425048828125e-5,0.08,0.06,0.28,0.63,0.53,0.02,0.118,0.0,0.0,0.205,0.28,0.298,0.2,0.0
3.0,3.2688888888888887,5.888938903808594e-5,5.602836608886719e-5,0.08,0.06,0.31,0.63,0.53,0.02,0.118,0.0,0.0,0.205,0.28,0.298,0.2,0.0
4.0,4.282351185995391,2.7179718017578125e-5,2.6226043701171875e-5,0.08,0.06,0.31,0.67,0.53,0.02,0.118,0.0,0.0,0.205,0.28,0.298,0.2,0.0
5.0,3.5090498878583984,2.384185791015625e-5,2.288818359375e-5,0.08,0.06,0.31,0.67,0.56,0.02,0.118,0.0,0.0,0.205,0.28,0.298,0.2,0.0
5.0,3.534117586117586,0.0012099742889404297,5.4836273193359375e-5,0.08,0.06,0.28,0.63,0.58,0.02,0.118,0.0,0.0,0.205,0.28,0.298,0.2,0.0
5.0,2.4068106060606063,0.001249074935913086,5.2928924560546875e-5,0.08,0.06,0.25,0.61,0.57,0.02,0.118,0.0,0.0,0.205,0.232,0.298,0.16,0.0
5.0,4.41966472868217,3.409385681152344e-5,3.1948089599609375e-5,0.08,0.06,0.25,0.61,0.59,0.02,0.118,0.0,0.0,0.205,0.232,0.298,0.16,0.0
4.0,2.56196419932269,6.103515625e-5,3.409385681152344e-5,0.08,0.06,0.24,0.65,0.59,0.02,0.118,0.0,0.0,0.205,0.166,0.298,0.16,0.0
5.0,2.278082819850262,0.0012021064758300781,5.1021575927734375e-5,0.08,0.06,0.24,0.61,0.59,0.02,0.118,0.0,0.0,0.205,0.166,0.298,0.16,0.0
5.0,1.0790243902439023,2.5987625122070312e-5,2.288818359375e-5,0.08,0.06,0.24,0.61,0.63,0.02,0.118,0.0,0.0,0.205,0.166,0.298,0.16,0.0
4.0,4.4572941887293345,0.09661412239074707,0.00010418891906738281,0.08,0.06,0.24,0.61,0.59,0.02,0.118,0.0,0.0,0.205,0.166,0.239,0.2,0.0
2.0,3.3083310157352708,5.602836608886719e-5,5.0067901611328125e-5,0.08,0.09,0.24,0.61,0.59,0.02,0.118,0.0,0.059,0.205,0.166,0.239,0.2,0.0
4.0,4.223751047395252,4.410743713378906e-5,4.100799560546875e-5,0.08,0.09,0.24,0.65,0.59,0.02,0.118,0.0,0.059,0.205,0.166,0.239,0.2,0.0
4.0,3.920978655584849,4.1961669921875e-5,4.00543212890625e-5,0.08,0.09,0.24,0.68,0.59,0.02,0.118,0.0,0.059,0.205,0.166,0.293,0.2,0.0
5.0,3.8564923146314083,0.00011610984802246094,4.410743713378906e-5,0.08,0.09,0.24,0.68,0.61,0.02,0.118,0.0,0.059,0.205,0.166,0.293,0.2,0.0
5.0,2.7408112383164647,0.0013849735260009766,8.702278137207031e-5,0.08,0.09,0.18,0.62,0.6,0.02,0.118,0.0,0.059,0.205,0.118,0.293,0.16,0.0
5.0,4.761786848072562,5.316734313964844e-5,4.8160552978515625e-5,0.08,0.09,0.18,0.62,0.62,0.02,0.118,0.0,0.059,0.205,0.118,0.293,0.16,0.0
4.0,2.589440582588547,0.0012440681457519531,5.602836608886719e-5,0.08,0.09,0.15,0.66,0.62,0.02,0.118,0.0,0.059,0.205,0.0,0.293,0.16,0.0
4.0,2.364665652570733,0.00012612342834472656,4.7206878662109375e-5,0.08,0.09,0.15,0.64,0.62,0.02,0.118,0.0,0.059,0.205,0.0,0.352,0.16,0.0
5.0,1.151578947368421,4.00543212890625e-5,3.719329833984375e-5,0.08,0.09,0.15,0.64,0.66,0.02,0.118,0.0,0.059,0.205,0.0,0.352,0.16,0.0
4.0,4.529848745853853,0.09671401977539062,0.00011897087097167969,0.08,0.09,0.15,0.64,0.62,0.02,0.118,0.0,0.059,0.205,0.0,0.293,0.2,0.0
2.0,3.3023330515638207,5.698204040527344e-5,4.982948303222656e-5,0.08,0.12,0.15,0.64,0.62,0.02,0.118,0.0,0.118,0.205,0.0,0.293,0.2,0.0
4.0,4.317426261070466,4.38690185546875e-5,4.1961669921875e-5,0.08,0.12,0.15,0.68,0.62,0.02,0.118,0.0,0.118,0.205,0.0,0.293,0.2,0.0
2.0,4.254181553938639,4.1961669921875e-5,4.00543212890625e-5,0.08,0.15,0.15,0.68,0.62,0.02,0.118,0.0,0.172,0.253,0.0,0.293,0.2,0.0
3.0,4.130586021746608,0.0001201629638671875,4.601478576660156e-5,0.08,0.15,0.17,0.68,0.62,0.02,0.118,0.0,0.172,0.287,0.0,0.293,0.2,0.0
5.0,3.0790243902439025,0.0013210773468017578,6.914138793945312e-5,0.08,0.15,0.14,0.62,0.6,0.0,0.118,0.0,0.172,0.287,0.0,0.23,0.2,0.0
5.0,5.1,4.506111145019531e-5,4.100799560546875e-5,0.08,0.15,0.14,0.62,0.62,0.0,0.118,0.0,0.172,0.287,0.0,0.23,0.2,0.0
4.0,2.4061034915479445,0.0012178421020507812,5.2928924560546875e-5,0.08,0.15,0.14,0.66,0.59,0.0,0.118,0.0,0.172,0.287,0.0,0.23,0.2,0.0
5.0,2.4577256889452013,0.0013289451599121094,8.511543273925781e-5,0.08,0.15,0.14,0.62,0.61,0.0,0.118,0.0,0.172,0.287,0.0,0.23,0.2,0.0
5.0,1.1241025641025642,5.0067901611328125e-5,4.506111145019531e-5,0.08,0.15,0.14,0.62,0.65,0.0,0.118,0.0,0.172,0.287,0.0,0.23,0.2,0.0
4.0,4.4061034915479445,0.09557700157165527,0.00010395050048828125,0.08,0.15,0.14,0.64,0.59,0.0,0.118,0.0,0.172,0.287,0.0,0.23,0.24,0.0
3.0,3.1225201662734525,5.602836608886719e-5,5.0067901611328125e-5,0.08,0.15,0.17,0.64,0.59,0.0,0.118,0.0,0.172,0.287,0.0,0.23,0.24,0.0
4.0,4.134089170029863,4.506111145019531e-5,4.315376281738281e-5,0.08,0.15,0.17,0.68,0.59,0.0,0.118,0.0,0.172,0.287,0.0,0.23,0.24,0.0
3.0,4.078934710619748,4.1961669921875e-5,4.00543212890625e-5,0.08,0.15,0.2,0.68,0.59,0.0,0.118,0.0,0.172,0.335,0.0,0.23,0.24,0.0
4.0,3.9830490700916275,0.0013170242309570312,4.9114227294921875e-5,0.04,0.13,0.17,0.65,0.59,0.0,0.059,0.0,0.235,0.236,0.0,0.113,0.2,0.0
3.0,2.707521979811136,4.410743713378906e-5,4.100799560546875e-5,0.04,0.13,0.18,0.65,0.59,0.0,0.059,0.0,0.235,0.236,0.066,0.113,0.2,0.0
3.0,4.682214897824654,3.886222839355469e-5,3.600120544433594e-5,0.04,0.13,0.2,0.65,0.59,0.0,0.059,0.0,0.235,0.236,0.118,0.113,0.2,0.0
4.0,2.6220433807030665,0.0012950897216796875,0.00010013580322265625,0.04,0.13,0.2,0.69,0.57,0.0,0.059,0.0,0.235,0.236,0.118,0.113,0.2,0.0
5.0,2.7081229886235523,0.0013201236724853516,8.392333984375e-5,0.04,0.13,0.2,0.69,0.58,0.0,0.059,0.0,0.235,0.236,0.118,0.113,0.2,0.0
5.0,1.0609523809523809,5.1975250244140625e-5,4.696846008300781e-5,0.04,0.13,0.2,0.69,0.62,0.0,0.059,0.0,0.235,0.236,0.118,0.113,0.2,0.0
4.0,4.622043380703067,0.09555506706237793,0.00011205673217773438,0.04,0.13,0.2,0.67,0.56,0.0,0.059,0.0,0.235,0.236,0.118,0.113,0.24,0.0
3.0,2.81718954248366,5.888938903808594e-5,5.2928924560546875e-5,0.04,0.13,0.23,0.67,0.56,0.0,0.059,0.0,0.235,0.236,0.118,0.113,0.24,0.0
2.0,4.457512633815918,4.410743713378906e-5,4.100799560546875e-5,0.04,0.17,0.23,0.67,0.56,0.0,0.059,0.0,0.235,0.295,0.118,0.113,0.24,0.0
3.0,3.747278931534035,3.886222839355469e-5,3.695487976074219e-5,0.04,0.17,0.26,0.67,0.56,0.0,0.059,0.0,0.235,0.343,0.118,0.113,0.24,0.0
3.0,3.7462774289561622,0.0014181137084960938,8.606910705566406e-5,0.0,0.17,0.25,0.65,0.53,0.0,0.0,0.0,0.235,0.318,0.118,0.113,0.2,0.0
3.0,2.3394982381959126,5.316734313964844e-5,4.8160552978515625e-5,0.0,0.17,0.26,0.65,0.53,0.0,0.0,0.0,0.235,0.318,0.184,0.113,0.2,0.0
3.0,4.317516256213931,4.291534423828125e-5,4.00543212890625e-5,0.0,0.17,0.28,0.65,0.53,0.0,0.0,0.0,0.235,0.318,0.236,0.113,0.2,0.0
4.0,2.4514185169669043,0.0013091564178466797,8.606910705566406e-5,0.0,0.17,0.28,0.69,0.48,0.0,0.0,0.0,0.235,0.318,0.236,0.113,0.2,0.0
5.0,2.6784726389732025,0.0013420581817626953,8.511543273925781e-5,0.0,0.17,0.28,0.65,0.5,0.0,0.0,0.0,0.235,0.318,0.236,0.113,0.2,0.0
5.0,1.0,5.1975250244140625e-5,4.696846008300781e-5,0.0,0.17,0.28,0.65,0.54,0.0,0.0,0.0,0.235,0.318,0.236,0.113,0.2,0.0
4.0,4.376978362526749,0.09552192687988281,9.298324584960938e-5,0.0,0.17,0.28,0.65,0.5,0.0,0.0,0.0,0.235,0.318,0.236,0.054,0.24,0.0
3.0,2.6360784313725487,5.4836273193359375e-5,5.0067901611328125e-5,0.0,0.17,0.31,0.65,0.5,0.0,0.0,0.0,0.235,0.318,0.236,0.054,0.24,0.0
4.0,4.451418516966904,4.315376281738281e-5,4.100799560546875e-5,0.0,0.17,0.31,0.69,0.5,0.0,0.0,0.0,0.235,0.318,0.236,0.054,0.24,0.0
3.0,3.588292118625395,4.00543212890625e-5,3.814697265625e-5,0.0,0.17,0.34,0.69,0.5,0.0,0.0,0.0,0.235,0.366,0.236,0.054,0.24,0.0
4.0,3.4580138653343018,0.0013539791107177734,8.797645568847656e-5,0.0,0.17,0.31,0.65,0.47,0.0,0.0,0.0,0.298,0.366,0.236,0.054,0.2,0.0
5.0,2.3830823417420275,0.00011205673217773438,5.507469177246094e-5,0.0,0.17,0.31,0.65,0.46,0.0,0.0,0.0,0.298,0.366,0.236,0.054,0.2,0.0
5.0,4.376752375412061,4.506111145019531e-5,4.291534423828125e-5,0.0,0.17,0.31,0.65,0.48,0.0,0.0,0.0,0.298,0.366,0.236,0.054,0.2,0.0
4.0,2.370429923388914,0.0013060569763183594,8.702278137207031e-5,0.0,0.17,0.31,0.69,0.48,0.0,0.0,0.0,0.298,0.366,0.236,0.054,0.2,0.0
5.0,2.859264270613108,0.0013689994812011719,8.392333984375e-5,0.0,0.13,0.31,0.69,0.47,0.0,0.0,0.0,0.298,0.319,0.236,0.054,0.2,0.0
5.0,1.0067924528301886,4.982948303222656e-5,4.601478576660156e-5,0.0,0.13,0.31,0.69,0.51,0.0,0.0,0.0,0.298,0.319,0.236,0.054,0.2,0.0
6.0,4.642428781204112,0.09559297561645508,9.918212890625e-5,0.0,0.13,0.31,0.69,0.45,0.02,0.0,0.0,0.298,0.319,0.236,0.054,0.2,0.0
3.0,2.441776786820265,5.602836608886719e-5,5.1021575927734375e-5,0.0,0.13,0.34,0.69,0.45,0.02,0.0,0.0,0.298,0.319,0.236,0.054,0.2,0.0
4.0,4.658235232817015,4.410743713378906e-5,4.1961669921875e-5,0.0,0.13,0.34,0.73,0.45,0.02,0.0,0.0,0.298,0.319,0.236,0.054,0.2,0.0
3.0,3.5703556423556426,4.1961669921875e-5,3.910064697265625e-5,0.0,0.13,0.37,0.73,0.45,0.02,0.0,0.0,0.298,0.367,0.236,0.054,0.2,0.0
4.0,3.4169332321180663,0.0014340877532958984,8.797645568847656e-5,0.0,0.13,0.34,0.66,0.43,0.02,0.0,0.0,0.361,0.367,0.236,0.0,0.16,0.0
5.0,2.39928648847249,5.2928924560546875e-5,4.792213439941406e-5,0.0,0.13,0.34,0.66,0.44,0.02,0.0,0.0,0.361,0.367,0.236,0.0,0.16,0.0
5.0,4.390614809274496,4.291534423828125e-5,4.00543212890625e-5,0.0,0.13,0.34,0.66,0.46,0.02,0.0,0.0,0.361,0.367,0.236,0.0,0.16,0.0
4.0,2.4129553015519005,0.0013499259948730469,8.58306884765625e-5,0.0,0.13,0.34,0.7,0.43,0.02,0.0,0.0,0.361,0.367,0.236,0.0,0.16,0.0
4.0,3.031712303002789,0.0013239383697509766,8.487701416015625e-5,0.0,0.13,0.34,0.68,0.43,0.02,0.0,0.0,0.361,0.367,0.236,0.059,0.16,0.0
5.0,1.0343859649122806,5.1021575927734375e-5,4.601478576660156e-5,0.0,0.13,0.34,0.68,0.47,0.02,0.0,0.0,0.361,0.367,0.236,0.059,0.16,0.0
4.0,4.457186994228971,0.09556984901428223,9.393692016601562e-5,0.0,0.13,0.34,0.7,0.41,0.02,0.0,0.0,0.361,0.367,0.236,0.059,0.2,0.0
3.0,2.2760967420685727,5.4836273193359375e-5,4.982948303222656e-5,0.0,0.13,0.37,0.7,0.41,0.02,0.0,0.0,0.361,0.367,0.236,0.059,0.2,0.0
4.0,4.645112164296998,4.38690185546875e-5,4.1961669921875e-5,0.0,0.13,0.37,0.74,0.41,0.02,0.0,0.0,0.361,0.367,0.236,0.059,0.2,0.0
3.0,3.7135758044466582,4.315376281738281e-5,4.100799560546875e-5,0.0,0.13,0.4,0.74,0.41,0.02,0.0,0.0,0.361,0.415,0.236,0.059,0.2,0.0
3.0,3.6729408838117372,0.0013380050659179688,8.702278137207031e-5,0.0,0.13,0.42,0.74,0.41,0.02,0.0,0.0,0.361,0.449,0.236,0.059,0.2,0.0
5.0,2.4198157777974973,0.00017714500427246094,5.698204040527344e-5,0.0,0.07,0.4,0.68,0.42,0.02,0.0,0.0,0.248,0.367,0.236,0.059,0.16,0.0
5.0,4.409038454594692,4.792213439941406e-5,4.506111145019531e-5,0.0,0.07,0.4,0.68,0.44,0.02,0.0,0.0,0.248,0.367,0.236,0.059,0.16,0.0
4.0,2.5167788309636654,0.0013301372528076172,8.797645568847656e-5,0.0,0.07,0.4,0.72,0.43,0.02,0.0,0.0,0.248,0.367,0.236,0.059,0.16,0.0
5.0,2.8816145103478092,0.0013451576232910156,8.511543273925781e-5,0.0,0.07,0.4,0.68,0.43,0.02,0.0,0.0,0.248,0.367,0.236,0.059,0.16,0.0
5.0,1.0343859649122806,5.2928924560546875e-5,4.792213439941406e-5,0.0,0.07,0.4,0.68,0.47,0.02,0.0,0.0,0.248,0.367,0.236,0.059,0.16,0.0
4.0,4.457186994228971,0.09556317329406738,0.0001010894775390625,0.0,0.07,0.4,0.7,0.41,0.02,0.0,0.0,0.248,0.367,0.236,0.059,0.2,0.0
3.0,2.40445390070922,5.602836608886719e-5,5.1021575927734375e-5,0.0,0.07,0.43,0.7,0.41,0.02,0.0,0.0,0.248,0.367,0.236,0.059,0.2,0.0
4.0,4.645112164296998,4.315376281738281e-5,4.100799560546875e-5,0.0,0.07,0.43,0.74,0.41,0.02,0.0,0.0,0.248,0.367,0.236,0.059,0.2,0.0
3.0,3.7705578762443883,0.0013849735260009766,8.606910705566406e-5,0.0,0.07,0.43,0.72,0.41,0.02,0.0,0.0,0.248,0.367,0.236,0.059,0.16,0.0
3.0,3.7382771744900025,5.316734313964844e-5,4.8160552978515625e-5,0.0,0.07,0.45,0.72,0.41,0.02,0.0,0.0,0.248,0.401,0.236,0.059,0.16,0.0
5.0,2.4198157777974973,0.00012087821960449219,4.792213439941406e-5,0.0,0.04,0.45,0.68,0.42,0.02,0.0,0.0,0.189,0.401,0.236,0.059,0.16,0.0
5.0,4.409038454594692,4.100799560546875e-5,3.814697265625e-5,0.0,0.04,0.45,0.68,0.44,0.02,0.0,0.0,0.189,0.401,0.236,0.059,0.16,0.0
4.0,2.3666255523912403,0.0013549327850341797,8.606910705566406e-5,0.0,0.04,0.44,0.7,0.42,0.02,0.0,0.0,0.126,0.401,0.17,0.059,0.16,0.0
5.0,2.8708371871450034,0.001329183578491211,8.606910705566406e-5,0.0,0.04,0.44,0.66,0.44,0.02,0.0,0.0,0.126,0.401,0.17,0.059,0.16,0.0
5.0,1.0257142857142858,5.1975250244140625e-5,4.696846008300781e-5,0.0,0.04,0.44,0.66,0.48,0.02,0.0,0.0,0.126,0.401,0.17,0.059,0.16,0.0
4.0,4.307033715656546,0.09553194046020508,0.00010395050048828125,0.0,0.04,0.44,0.68,0.42,0.02,0.0,0.0,0.126,0.401,0.17,0.059,0.2,0.0
3.0,2.665879045439686,5.602836608886719e-5,5.1021575927734375e-5,0.0,0.04,0.47,0.68,0.42,0.02,0.0,0.0,0.126,0.401,0.17,0.059,0.2,0.0
4.0,4.470449081803006,4.696846008300781e-5,4.38690185546875e-5,0.0,0.04,0.47,0.72,0.42,0.02,0.0,0.0,0.126,0.401,0.17,0.059,0.2,0.0
4.0,3.437848447760985,0.0002110004425048828,4.792213439941406e-5,0.0,0.04,0.41,0.69,0.42,0.02,0.0,0.0,0.18,0.353,0.17,0.059,0.16,0.0
4.0,3.6024784287856524,3.886222839355469e-5,3.600120544433594e-5,0.0,0.04,0.41,0.71,0.42,0.02,0.0,0.0,0.243,0.353,0.17,0.059,0.16,0.0
3.0,2.4735632847328413,0.001310110092163086,8.797645568847656e-5,0.0,0.04,0.42,0.71,0.42,0.02,0.0,0.0,0.243,0.353,0.236,0.059,0.16,0.0
5.0,4.409038454594692,5.412101745605469e-5,4.9114227294921875e-5,0.0,0.04,0.42,0.71,0.44,0.02,0.0,0.0,0.243,0.353,0.236,0.059,0.16,0.0
4.0,2.800704643273077,0.001316070556640625,8.606910705566406e-5,0.0,0.04,0.39,0.75,0.42,0.02,0.0,0.0,0.243,0.319,0.17,0.059,0.16,0.0
5.0,2.8708371871450034,0.001329183578491211,8.606910705566406e-5,0.0,0.04,0.39,0.71,0.44,0.02,0.0,0.0,0.243,0.319,0.17,0.059,0.16,0.0
5.0,1.0257142857142858,4.9114227294921875e-5,4.410743713378906e-5,0.0,0.04,0.39,0.71,0.48,0.02,0.0,0.0,0.243,0.319,0.17,0.059,0.16,0.0
4.0,4.59864339608232,0.09550905227661133,9.417533874511719e-5,0.0,0.04,0.39,0.71,0.44,0.02,0.0,0.0,0.243,0.319,0.17,0.0,0.2,0.0
3.0,2.428348225306971,5.412101745605469e-5,4.9114227294921875e-5,0.0,0.04,0.42,0.71,0.44,0.02,0.0,0.0,0.243,0.319,0.17,0.0,0.2,0.0
4.0,4.800704643273077,4.291534423828125e-5,4.100799560546875e-5,0.0,0.04,0.42,0.75,0.44,0.02,0.0,0.0,0.243,0.319,0.17,0.0,0.2,0.0
3.0,4.226507626015552,0.001394033432006836,8.702278137207031e-5,0.0,0.0,0.39,0.73,0.44,0.02,0.0,0.0,0.243,0.26,0.17,0.0,0.16,0.0
4.0,4.116109206679603,5.3882598876953125e-5,4.887580871582031e-5,0.0,0.0,0.39,0.75,0.44,0.02,0.0,0.0,0.306,0.26,0.17,0.0,0.16,0.0
3.0,2.497992292790635,4.410743713378906e-5,4.100799560546875e-5,0.0,0.0,0.4,0.75,0.44,0.02,0.0,0.0,0.306,0.26,0.236,0.0,0.16,0.0
5.0,4.390614809274496,4.1961669921875e-5,4.00543212890625e-5,0.0,0.0,0.4,0.75,0.46,0.02,0.0,0.0,0.306,0.26,0.236,0.0,0.16,0.0
4.0,3.0950550550550546,0.0013179779052734375,8.702278137207031e-5,0.0,0.0,0.38,0.77,0.45,0.02,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
5.0,3.018181818181818,0.0012090206146240234,5.698204040527344e-5,0.0,0.0,0.38,0.73,0.47,0.02,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
5.0,1.0067924528301886,4.291534423828125e-5,4.00543212890625e-5,0.0,0.0,0.38,0.73,0.51,0.02,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
6.0,4.802235705092848,0.09545302391052246,9.083747863769531e-5,0.0,0.0,0.38,0.73,0.45,0.04,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
3.0,2.4419071888183406,5.3882598876953125e-5,5.0067901611328125e-5,0.0,0.0,0.41,0.73,0.45,0.04,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
4.0,5.095055055055054,4.410743713378906e-5,4.100799560546875e-5,0.0,0.0,0.41,0.77,0.45,0.04,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
3.0,4.24246916447709,0.0014078617095947266,8.487701416015625e-5,0.0,0.0,0.38,0.73,0.45,0.02,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
4.0,4.116109206679603,5.698204040527344e-5,5.1975250244140625e-5,0.0,0.0,0.38,0.75,0.45,0.02,0.0,0.0,0.306,0.26,0.184,0.0,0.16,0.0
5.0,2.5076720142602493,0.0001239776611328125,4.887580871582031e-5,0.0,0.0,0.38,0.75,0.46,0.02,0.0,0.0,0.306,0.26,0.184,0.0,0.16,0.0
3.0,4.47160452450775,4.410743713378906e-5,4.100799560546875e-5,0.0,0.0,0.4,0.75,0.46,0.02,0.0,0.0,0.306,0.26,0.236,0.0,0.16,0.0
4.0,3.0950550550550546,0.0013649463653564453,8.511543273925781e-5,0.0,0.0,0.38,0.77,0.45,0.02,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
5.0,3.018181818181818,0.0013420581817626953,8.392333984375e-5,0.0,0.0,0.38,0.73,0.47,0.02,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
5.0,1.0067924528301886,5.2928924560546875e-5,4.792213439941406e-5,0.0,0.0,0.38,0.73,0.51,0.02,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
6.0,4.802235705092848,0.09555792808532715,9.489059448242188e-5,0.0,0.0,0.38,0.73,0.45,0.04,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
3.0,2.4419071888183406,5.3882598876953125e-5,4.887580871582031e-5,0.0,0.0,0.41,0.73,0.45,0.04,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
4.0,5.095055055055054,4.601478576660156e-5,4.291534423828125e-5,0.0,0.0,0.41,0.77,0.45,0.04,0.0,0.0,0.243,0.26,0.184,0.0,0.16,0.0
4.0,4.0984409631702015,0.0014009475708007812,8.988380432128906e-5,0.0,0.0,0.35,0.74,0.45,0.04,0.0,0.0,0.297,0.212,0.184,0.0,0.12,0.0
4.0,4.376318947255082,5.2928924560546875e-5,4.792213439941406e-5,0.0,0.0,0.35,0.76,0.45,0.04,0.0,0.0,0.36,0.212,0.184,0.0,0.12,0.0
5.0,2.5076720142602493,0.0001251697540283203,4.8160552978515625e-5,0.0,0.0,0.35,0.76,0.46,0.04,0.0,0.0,0.36,0.212,0.184,0.0,0.12,0.0
5.0,4.501342047930283,4.291534423828125e-5,4.00543212890625e-5,0.0,0.0,0.35,0.76,0.48,0.04,0.0,0.0,0.36,0.212,0.184,0.0,0.12,0.0
4.0,3.631211678832117,0.0013370513916015625,8.702278137207031e-5,0.0,0.0,0.33,0.8,0.45,0.04,0.0,0.0,0.36,0.178,0.184,0.0,0.12,0.0
5.0,3.018181818181818,0.0013320446014404297,8.702278137207031e-5,0.0,0.0,0.33,0.76,0.47,0.04,0.0,0.0,0.36,0.178,0.184,0.0,0.12,0.0
5.0,1.0067924528301886,5.1975250244140625e-5,4.696846008300781e-5,0.0,0.0,0.33,0.76,0.51,0.04,0.0,0.0,0.36,0.178,0.184,0.0,0.12,0.0
6.0,5.042575315195753,0.09557604789733887,9.417533874511719e-5,0.0,0.0,0.33,0.76,0.45,0.06,0.0,0.0,0.36,0.178,0.184,0.0,0.12,0.0
3.0,2.295037313432836,5.412101745605469e-5,4.9114227294921875e-5,0.0,0.0,0.36,0.76,0.45,0.06,0.0,0.0,0.36,0.178,0.184,0.0,0.12,0.0
4.0,5.631211678832117,4.410743713378906e-5,4.220008850097656e-5,0.0,0.0,0.36,0.8,0.45,0.06,0.0,0.0,0.36,0.178,0.184,0.0,0.12,0.0
4.0,4.507025902344453,0.0013270378112792969,5.817413330078125e-5,0.0,0.0,0.33,0.77,0.45,0.06,0.0,0.0,0.414,0.178,0.184,0.0,0.08,0.0
5.0,4.507672014260249,4.601478576660156e-5,4.315376281738281e-5,0.0,0.0,0.33,0.77,0.47,0.06,0.0,0.0,0.414,0.178,0.184,0.0,0.08,0.0
3.0,2.4817172863692365,0.000102996826171875,4.1961669921875e-5,0.0,0.0,0.34,0.77,0.47,0.06,0.0,0.0,0.414,0.178,0.25,0.0,0.08,0.0
5.0,4.340125786163521,4.1961669921875e-5,3.886222839355469e-5,0.0,0.0,0.34,0.77,0.49,0.06,0.0,0.0,0.414,0.178,0.25,0.0,0.08,0.0
4.0,3.990020777222009,0.001363992691040039,0.00013685226440429688,0.0,0.0,0.29,0.81,0.46,0.06,0.0,0.0,0.414,0.096,0.25,0.0,0.08,0.0
5.0,3.011851851851852,0.0013360977172851562,8.606910705566406e-5,0.0,0.0,0.29,0.77,0.48,0.06,0.0,0.0,0.414,0.096,0.25,0.0,0.08,0.0
5.0,1.003076923076923,5.1021575927734375e-5,4.601478576660156e-5,0.0,0.0,0.29,0.77,0.52,0.06,0.0,0.0,0.414,0.096,0.25,0.0,0.08,0.0
6.0,5.312980999238659,0.09553098678588867,0.000102996826171875,0.0,0.0,0.29,0.77,0.46,0.08,0.0,0.0,0.414,0.096,0.25,0.0,0.08,0.0
3.0,2.298935345863577,5.602836608886719e-5,5.1021575927734375e-5,0.0,0.0,0.32,0.77,0.46,0.08,0.0,0.0,0.414,0.096,0.25,0.0,0.08,0.0
4.0,5.990020777222009,4.506111145019531e-5,4.1961669921875e-5,0.0,0.0,0.32,0.81,0.46,0.08,0.0,0.0,0.414,0.096,0.25,0.0,0.08,0.0
5.0,4.345185185185185,0.0013659000396728516,5.4836273193359375e-5,0.0,0.0,0.29,0.7,0.49,0.08,0.0,0.0,0.297,0.096,0.25,0.0,0.04,0.0
5.0,4.334117647058823,4.100799560546875e-5,3.790855407714844e-5,0.0,0.0,0.29,0.7,0.51,0.08,0.0,0.0,0.297,0.096,0.25,0.0,0.04,0.0
5.0,2.3341496598639457,3.981590270996094e-5,3.790855407714844e-5,0.0,0.0,0.29,0.7,0.52,0.08,0.0,0.0,0.297,0.096,0.25,0.0,0.04,0.0
