selected,total,duration,solving_time,instant,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(17, 10)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,91.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.88,0.86,0.76,0.76,0.76,0.88,0.86,0.0,0.666,"0.686","0.674","0.0","0.104","0.08","0.0","0.0","0.0","0.084","0.0","0.142","0.105","0.06","0.114","0.11","0.356","0.075","0.028","0.01","0.11","0.016","0.075","0.112","0.24","0.663","0.155","0.0074","0.0","0.0","0.0","0.0","0.0074","0.0","0.0","0.041","0.0","0.088","0.0","0.06","0.0","0.2106","0.0"
0.0,0.0,0.0,0.0,101.0,0.9,0.8,0.8,0.0,0.0,0.7,0.7,0.9,0.86,0.88,0.86,0.82,0.8,0.88,0.88,0.556,0.748,"0.686","0.674","0.674","0.104","0.08","0.08","0.0","0.0","0.084","0.084","0.198","0.689","0.178","0.058","0.175","0.613","0.425","0.118","0.1","0.222","0.226","0.038","0.014","0.495","0.205","0.15","0.0706","0.0","0.075","0.0","0.059","0.0","0.129","0.0","0.1644","0.0","0.1274","0.0","0.06","0.0","0.097","0.0"
0.0,0.0,0.0,0.0,111.0,0.9,0.8,0.8,0.0,0.0,0.7,0.7,0.9,0.86,0.88,0.86,0.82,0.8,0.88,0.88,0.556,0.748,"0.686","0.674","0.674","0.104","0.08","0.08","0.0","0.0","0.084","0.084","0.198","0.689","0.178","0.058","0.175","0.613","0.425","0.118","0.1","0.222","0.226","0.038","0.014","0.495","0.205","0.15","0.0706","0.0","0.075","0.0","0.059","0.0","0.129","0.0","0.1644","0.0","0.1274","0.0","0.06","0.0","0.097","0.0"
0.0,0.0,0.0,0.0,121.0,0.9,0.8,0.8,0.0,0.0,0.7,0.7,0.9,0.86,0.88,0.86,0.82,0.8,0.88,0.88,0.556,0.748,"0.686","0.674","0.674","0.104","0.08","0.08","0.0","0.0","0.084","0.084","0.198","0.689","0.178","0.058","0.175","0.613","0.425","0.118","0.1","0.222","0.226","0.038","0.014","0.495","0.205","0.15","0.0706","0.0","0.075","0.0","0.059","0.0","0.129","0.0","0.1644","0.0","0.1274","0.0","0.06","0.0","0.097","0.0"
0.0,0.0,0.0,0.0,131.0,0.9,0.8,0.8,0.0,0.0,0.7,0.7,0.9,0.86,0.88,0.86,0.82,0.8,0.88,0.88,0.556,0.748,"0.686","0.674","0.674","0.104","0.08","0.08","0.0","0.0","0.084","0.084","0.198","0.689","0.178","0.058","0.175","0.613","0.425","0.118","0.1","0.222","0.226","0.038","0.014","0.495","0.205","0.15","0.0706","0.0","0.075","0.0","0.059","0.0","0.129","0.0","0.1644","0.0","0.1274","0.0","0.06","0.0","0.097","0.0"
0.0,0.0,0.0,0.0,141.0,0.9,0.8,0.8,0.0,0.0,0.7,0.7,0.9,0.86,0.88,0.86,0.82,0.8,0.88,0.88,0.556,0.748,"0.686","0.674","0.674","0.104","0.08","0.08","0.0","0.0","0.084","0.084","0.198","0.689","0.178","0.058","0.175","0.613","0.425","0.118","0.1","0.222","0.226","0.038","0.014","0.495","0.205","0.15","0.0706","0.0","0.075","0.0","0.059","0.0","0.129","0.0","0.1644","0.0","0.1274","0.0","0.06","0.0","0.097","0.0"
0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
0.0,0.0,0.0,0.0,201.0,0.9,0.0,0.0,0.0,0.0,0.5,0.7,0.9,0.86,0.86,0.62,0.22,0.78,0.86,0.88,0.0,0.052,"0.674","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.06","0.084","0.045","0.241","0.04","0.058","0.03","0.015","0.02","0.0","0.011","0.075","0.05","0.085","0.183","0.155","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0062","0.004","0.0","0.0334","0.0"
0.0,0.0,0.0,0.0,210.0,0.8,0.0,0.0,0.0,0.0,0.5,0.7,0.9,0.86,0.86,0.62,0.22,0.78,0.86,0.88,0.0,0.052,"0.674","0.0","0.0","0.08","0.0","0.0","0.0","0.0","0.06","0.084","0.04","0.241","0.04","0.058","0.03","0.015","0.02","0.0","0.011","0.075","0.05","0.085","0.183","0.155","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0062","0.004","0.0","0.0334","0.0"
0.0,0.0,0.0,0.0,211.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,221.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,231.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,241.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,250.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.386,"0.998","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.369","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.163","0.0","0.0","0.0054","0.0","0.0","0.074","0.0"
0.0,0.0,0.0,0.0,251.0,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.86,0.88,0.06,0.0,0.0,0.0,0.0,0.62,0.0,0.742,"0.998","0.0","0.0","0.08","0.084","0.0","0.0","0.0","0.0","0.0","0.41","0.067","0.0","0.018","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.544","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3736","0.0","0.0","0.0","0.0","0.0","0.0716","0.0"
0.0,0.0,0.0,0.0,260.0,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.86,0.88,0.68,0.0,0.0,0.0,0.0,0.62,0.0,0.68,"0.998","0.0","0.0","0.08","0.084","0.0","0.0","0.0","0.0","0.0","0.41","0.23","0.0","0.204","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.381","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.369","0.0","0.0","0.0","0.0","0.0","0.039","0.0"
0.0,0.0,0.0,0.0,261.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.86,0.86,0.68,0.0,0.0,0.0,0.0,0.62,0.0,0.684,"0.998","0.0","0.0","0.08","0.072","0.0","0.0","0.0","0.0","0.0","0.41","0.425","0.0","0.204","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.186","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3964","0.0","0.0","0.0","0.014","0.0","0.0","0.0"
0.0,0.0,0.0,0.0,270.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.86,0.86,0.36,0.0,0.0,0.0,0.6,0.84,0.0,0.634,"0.998","0.0","0.0","0.08","0.072","0.0","0.0","0.0","0.0","0.0","0.41","0.384","0.0","0.033","0.01","0.01","0.0","0.0","0.0","0.075","0.0","0.0","0.03","0.0","0.227","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2594","0.0","0.03","0.0","0.045","0.0","0.046","0.0"
0.0,0.0,0.0,0.0,271.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.82,0.78,0.38,0.0,0.0,0.86,0.4,0.0,0.59,"0.998","0.0","0.0","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.145","0.544","0.285","0.118","0.105","0.029","0.05","0.0","0.0","0.175","0.0","0.0","0.043","0.16","0.068","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.079","0.0","0.032","0.0","0.096","0.0","0.147","0.0"
0.0,0.0,0.0,0.0,280.0,0.9,0.0,0.7,0.0,0.0,0.0,0.0,0.9,0.86,0.86,0.74,0.12,0.0,0.42,0.84,0.0,0.51,"0.998","0.0","0.0","0.09","0.0","0.084","0.0","0.0","0.0","0.0","0.145","0.671","0.285","0.213","0.095","0.123","0.095","0.006","0.0","0.1","0.0","0.0","0.061","0.235","0.068","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.098","0.0","0.009","0.0","0.08","0.0","0.119","0.0"
0.0,0.0,0.0,0.0,281.0,0.8,0.0,0.7,0.0,0.0,0.7,0.0,0.86,0.84,0.84,0.6,0.72,0.0,0.7,0.86,0.0,0.428,"0.998","0.0","0.0","0.08","0.0","0.084","0.0","0.0","0.084","0.0","0.04","0.434","0.085","0.145","0.0","0.116","0.045","0.006","0.03","0.0","0.03","0.06","0.142","0.22","0.282","0.185","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0474","0.001","0.025","0.0","0.048","0.0","0.1374","0.0"
0.0,0.0,0.0,0.0,290.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.8,0.8,0.76,0.24,0.64,0.72,0.86,0.52,0.0,0.45,"0.998","0.0","0.0","0.07","0.0","0.0","0.0","0.0","0.084","0.0","0.04","0.2","0.085","0.05","0.0","0.012","0.0","0.0","0.032","0.065","0.153","0.095","0.153","0.17","0.389","0.185","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.007","0.001","0.039","0.0","0.05","0.0","0.181","0.006"
0.0,0.0,0.0,0.0,291.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.84,0.84,0.0,0.64,0.74,0.82,0.86,0.0,0.438,"0.998","0.0","0.0","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.209","0.08","0.042","0.0","0.01","0.0","0.0","0.032","0.065","0.154","0.11","0.115","0.2","0.372","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.014","0.0","0.052","0.0","0.046","0.0","0.1568","0.006"
0.0,0.0,0.0,0.0,300.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.84,0.84,0.0,0.68,0.66,0.54,0.74,0.0,0.478,"0.998","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.344","0.08","0.042","0.0","0.085","0.0","0.0","0.034","0.055","0.132","0.075","0.094","0.175","0.37","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.056","0.0","0.056","0.0","0.036","0.0","0.1388","0.0"
0.0,0.0,0.0,0.0,301.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.84,0.84,0.0,0.54,0.76,0.86,0.86,0.0,0.438,"0.998","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.379","0.025","0.042","0.0","0.14","0.0","0.0","0.027","0.09","0.13","0.125","0.188","0.225","0.37","0.265","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.052","0.0","0.068","0.0","0.028","0.0","0.1148","0.0"
0.0,0.0,0.0,0.0,310.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.84,0.54,0.0,0.46,0.12,0.82,0.74,0.0,0.288,"0.726","0.0","0.0","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.229","0.025","0.027","0.0","0.065","0.0","0.0","0.023","0.035","0.029","0.125","0.15","0.225","0.251","0.265","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.043","0.0","0.021","0.0","0.0988","0.0"
0.0,0.0,0.0,0.0,311.0,0.9,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0.86,0.86,0.0,0.34,0.72,0.86,0.86,0.0,0.172,"0.726","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.0","0.084","0.015","0.231","0.02","0.053","0.0","0.0","0.0","0.0","0.017","0.065","0.088","0.11","0.106","0.095","0.232","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.007","0.0","0.0782","0.012"
0.0,0.0,0.0,0.0,320.0,0.9,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0.86,0.86,0.0,0.34,0.72,0.86,0.78,0.0,0.126,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.0","0.084","0.015","0.231","0.02","0.053","0.0","0.0","0.0","0.0","0.017","0.065","0.088","0.11","0.106","0.095","0.205","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.007","0.0","0.0506","0.012"
0.0,0.0,0.0,0.0,321.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,331.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,341.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,351.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,361.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,371.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,381.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,391.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.84,0.54,0.3,0.74,0.86,0.88,0.0,0.06,"0.672","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.036","0.084","0.04","0.235","0.04","0.052","0.03","0.015","0.0","0.0","0.015","0.075","0.072","0.135","0.138","0.15","0.206","0.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0054","0.0","0.0","0.0414","0.0"
0.0,0.0,0.0,0.0,401.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.88,0.86,0.76,0.76,0.76,0.88,0.86,0.0,0.666,"0.686","0.674","0.0","0.104","0.08","0.0","0.0","0.0","0.084","0.0","0.142","0.105","0.06","0.114","0.11","0.356","0.075","0.028","0.01","0.11","0.016","0.075","0.112","0.24","0.663","0.155","0.0074","0.0","0.0","0.0","0.0","0.0074","0.0","0.0","0.041","0.0","0.088","0.0","0.06","0.0","0.2106","0.0"
0.0,0.0,0.0,0.0,411.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.88,0.86,0.76,0.76,0.76,0.88,0.86,0.0,0.666,"0.686","0.674","0.0","0.104","0.08","0.0","0.0","0.0","0.084","0.0","0.142","0.105","0.06","0.114","0.11","0.356","0.075","0.028","0.01","0.11","0.016","0.075","0.112","0.24","0.663","0.155","0.0074","0.0","0.0","0.0","0.0","0.0074","0.0","0.0","0.041","0.0","0.088","0.0","0.06","0.0","0.2106","0.0"
0.0,0.0,0.0,0.0,421.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.88,0.86,0.76,0.76,0.76,0.88,0.86,0.0,0.666,"0.686","0.674","0.0","0.104","0.08","0.0","0.0","0.0","0.084","0.0","0.142","0.105","0.06","0.114","0.11","0.356","0.075","0.028","0.01","0.11","0.016","0.075","0.112","0.24","0.663","0.155","0.0074","0.0","0.0","0.0","0.0","0.0074","0.0","0.0","0.041","0.0","0.088","0.0","0.06","0.0","0.2106","0.0"
0.0,0.0,0.0,0.0,431.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.88,0.86,0.76,0.76,0.76,0.88,0.86,0.0,0.666,"0.686","0.674","0.0","0.104","0.08","0.0","0.0","0.0","0.084","0.0","0.142","0.105","0.06","0.114","0.11","0.356","0.075","0.028","0.01","0.11","0.016","0.075","0.112","0.24","0.663","0.155","0.0074","0.0","0.0","0.0","0.0","0.0074","0.0","0.0","0.041","0.0","0.088","0.0","0.06","0.0","0.2106","0.0"
