selected,total,duration,solving_time,instant,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(17, 10)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,491.0,0.9,0.8,0.6,0.0,0.0,0.4,0.0,0.9,0.86,0.86,0.7,0.76,0.6,0.86,0.86,0.482,0.528,"0.682","0.998","0.0","0.1","0.08","0.072","0.0","0.0","0.048","0.0","0.14","0.491","0.075","0.092","0.185","0.508","0.18","0.036","0.002","0.195","0.005","0.0","0.047","0.135","0.285","0.015","0.085","0.0","0.055","0.0","0.067","0.0018","0.084","0.0","0.113","0.016","0.092","0.0056","0.067","0.0046","0.071","0.0"
0.0,0.0,0.0,0.0,500.0,0.9,0.8,0.6,0.0,0.0,0.4,0.0,0.9,0.86,0.78,0.7,0.76,0.62,0.86,0.86,0.486,0.53,"0.682","0.998","0.0","0.1","0.08","0.072","0.0","0.0","0.048","0.0","0.14","0.491","0.075","0.117","0.185","0.482","0.205","0.037","0.001","0.13","0.01","0.0","0.047","0.205","0.285","0.015","0.0716","0.0","0.058","0.0","0.054","0.001","0.109","0.0","0.1064","0.016","0.077","0.0","0.066","0.0054","0.09","0.0"
0.0,0.0,0.0,0.0,501.0,0.9,0.8,0.6,0.0,0.0,0.5,0.0,0.9,0.86,0.86,0.72,0.76,0.6,0.86,0.86,0.502,0.504,"0.684","0.998","0.0","0.102","0.08","0.072","0.0","0.0","0.06","0.0","0.166","0.561","0.155","0.123","0.14","0.339","0.135","0.038","0.0","0.2","0.005","0.0","0.048","0.205","0.241","0.015","0.0738","0.0","0.055","0.0","0.076","0.0016","0.098","0.0","0.1128","0.0","0.051","0.0","0.051","0.0044","0.092","0.0"
0.0,0.0,0.0,0.0,510.0,0.9,0.8,0.6,0.0,0.0,0.5,0.0,0.9,0.86,0.84,0.1,0.74,0.52,0.86,0.86,0.416,0.412,"0.684","0.746","0.0","0.102","0.08","0.072","0.0","0.0","0.06","0.0","0.166","0.486","0.155","0.09","0.14","0.237","0.015","0.037","0.0","0.175","0.0","0.0","0.048","0.135","0.241","0.015","0.0712","0.0","0.042","0.0","0.065","0.0016","0.073","0.0","0.0958","0.0","0.048","0.0","0.034","0.0036","0.073","0.0"
0.0,0.0,0.0,0.0,511.0,0.9,0.8,0.5,0.0,0.0,0.5,0.0,0.9,0.86,0.86,0.56,0.7,0.58,0.86,0.86,0.408,0.358,"0.684","0.732","0.0","0.102","0.08","0.06","0.0","0.0","0.06","0.0","0.107","0.437","0.05","0.096","0.015","0.223","0.03","0.03","0.005","0.17","0.0","0.0","0.048","0.135","0.231","0.015","0.0856","0.005","0.042","0.002","0.069","0.0068","0.062","0.0","0.0638","0.0","0.043","0.0","0.026","0.0","0.082","0.0"
0.0,0.0,0.0,0.0,520.0,0.9,0.8,0.5,0.0,0.0,0.5,0.0,0.9,0.86,0.86,0.56,0.7,0.58,0.86,0.86,0.378,0.33,"0.684","0.674","0.0","0.102","0.08","0.06","0.0","0.0","0.06","0.0","0.107","0.362","0.05","0.096","0.015","0.223","0.03","0.03","0.005","0.17","0.0","0.0","0.048","0.135","0.231","0.015","0.0676","0.005","0.042","0.002","0.069","0.0068","0.062","0.0","0.047","0.0","0.043","0.0","0.026","0.0","0.082","0.0"
0.0,0.0,0.0,0.0,521.0,0.9,0.8,0.5,0.0,0.0,0.5,0.0,0.9,0.86,0.86,0.6,0.68,0.54,0.86,0.86,0.354,0.356,"0.682","0.674","0.0","0.1","0.08","0.06","0.0","0.0","0.06","0.0","0.099","0.351","0.065","0.109","0.03","0.236","0.03","0.031","0.003","0.175","0.013","0.0","0.051","0.125","0.244","0.025","0.0524","0.0","0.04","0.0","0.05","0.0","0.07","0.0","0.057","0.0","0.04","0.0","0.05","0.0054","0.072","0.0"
0.0,0.0,0.0,0.0,531.0,0.9,0.8,0.5,0.0,0.0,0.5,0.0,0.9,0.86,0.86,0.6,0.68,0.54,0.86,0.86,0.354,0.356,"0.682","0.674","0.0","0.1","0.08","0.06","0.0","0.0","0.06","0.0","0.099","0.351","0.065","0.109","0.03","0.236","0.03","0.031","0.003","0.175","0.013","0.0","0.051","0.125","0.244","0.025","0.0524","0.0","0.04","0.0","0.05","0.0","0.07","0.0","0.057","0.0","0.04","0.0","0.05","0.0054","0.072","0.0"
0.0,0.0,0.0,0.0,541.0,0.9,0.8,0.5,0.0,0.0,0.5,0.0,0.9,0.86,0.86,0.6,0.68,0.54,0.86,0.86,0.354,0.356,"0.682","0.674","0.0","0.1","0.08","0.06","0.0","0.0","0.06","0.0","0.099","0.351","0.065","0.109","0.03","0.236","0.03","0.031","0.003","0.175","0.013","0.0","0.051","0.125","0.244","0.025","0.0524","0.0","0.04","0.0","0.05","0.0","0.07","0.0","0.057","0.0","0.04","0.0","0.05","0.0054","0.072","0.0"
0.0,0.0,0.0,0.0,551.0,0.9,0.8,0.5,0.0,0.0,0.5,0.0,0.9,0.86,0.86,0.6,0.68,0.54,0.86,0.86,0.354,0.356,"0.682","0.674","0.0","0.1","0.08","0.06","0.0","0.0","0.06","0.0","0.099","0.351","0.065","0.109","0.03","0.236","0.03","0.031","0.003","0.175","0.013","0.0","0.051","0.125","0.244","0.025","0.0524","0.0","0.04","0.0","0.05","0.0","0.07","0.0","0.057","0.0","0.04","0.0","0.05","0.0054","0.072","0.0"
0.0,0.0,0.0,0.0,561.0,0.9,0.8,0.5,0.0,0.0,0.5,0.0,0.9,0.86,0.86,0.6,0.68,0.54,0.86,0.86,0.354,0.356,"0.682","0.674","0.0","0.1","0.08","0.06","0.0","0.0","0.06","0.0","0.099","0.351","0.065","0.109","0.03","0.236","0.03","0.031","0.003","0.175","0.013","0.0","0.051","0.125","0.244","0.025","0.0524","0.0","0.04","0.0","0.05","0.0","0.07","0.0","0.057","0.0","0.04","0.0","0.05","0.0054","0.072","0.0"
0.0,0.0,0.0,0.0,571.0,0.9,0.8,0.5,0.0,0.0,0.5,0.0,0.9,0.86,0.86,0.6,0.68,0.54,0.86,0.86,0.354,0.356,"0.682","0.674","0.0","0.1","0.08","0.06","0.0","0.0","0.06","0.0","0.099","0.351","0.065","0.109","0.03","0.236","0.03","0.031","0.003","0.175","0.013","0.0","0.051","0.125","0.244","0.025","0.0524","0.0","0.04","0.0","0.05","0.0","0.07","0.0","0.057","0.0","0.04","0.0","0.05","0.0054","0.072","0.0"
